Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-2 [m],FG822-2_corrected [m]
21/10/2014 22:15:00,10.1453,,85.654,85.6838
21/10/2014 22:30:00,10.1467,,85.653,85.6838
21/10/2014 22:45:00,10.1481,,85.652,85.6837
21/10/2014 23:00:00,10.1495,,85.651,85.6837
21/10/2014 23:15:00,10.1511,,85.65,85.6843
21/10/2014 23:30:00,10.1525,,85.65,85.6852
21/10/2014 23:45:00,10.1532,,85.649,85.6856
22/10/2014 00:00:00,10.1538,,85.648,85.6857
22/10/2014 00:15:00,10.1544,,85.647,85.6856
22/10/2014 00:30:00,10.1555,,85.646,85.6857
22/10/2014 00:45:00,10.158,,85.646,85.6871
22/10/2014 01:00:00,10.1606,,85.646,85.6883
22/10/2014 01:15:00,10.1623,,85.645,85.6886
22/10/2014 01:30:00,10.1633,,85.645,85.6896
22/10/2014 01:45:00,10.1634,,85.646,85.6913
22/10/2014 02:00:00,10.1633,,85.646,85.6918
22/10/2014 02:15:00,10.1645,,85.648,85.6945
22/10/2014 02:30:00,10.1651,,85.648,85.6946
22/10/2014 02:45:00,10.163,,85.648,85.6943
22/10/2014 03:00:00,10.1605,,85.649,85.695
22/10/2014 03:15:00,10.1598,,85.65,85.6954
22/10/2014 03:30:00,10.1592,,85.65,85.6946
22/10/2014 03:45:00,10.1577,,85.651,85.6945
22/10/2014 04:00:00,10.1561,,85.652,85.6943
22/10/2014 04:15:00,10.1549,,85.652,85.6929
22/10/2014 04:30:00,10.1539,,85.653,85.6925
22/10/2014 04:45:00,10.1531,,85.652,85.6903
22/10/2014 05:00:00,10.152,,85.656,85.6928
22/10/2014 05:15:00,10.1496,,85.656,85.691
22/10/2014 05:30:00,10.1468,,85.658,85.6912
22/10/2014 05:45:00,10.1446,,85.66,85.6913
22/10/2014 06:00:00,10.1423,,85.661,85.6903
22/10/2014 06:15:00,10.1395,,85.663,85.6902
22/10/2014 06:30:00,10.1366,,85.665,85.6899
22/10/2014 06:45:00,10.134,,85.668,85.6909
22/10/2014 07:00:00,10.1311,,85.669,85.6896
22/10/2014 07:15:00,10.1269,,85.672,85.69
22/10/2014 07:30:00,10.1229,,85.673,85.6887
22/10/2014 07:45:00,10.1206,,85.676,85.6895
22/10/2014 08:00:00,10.1188,,85.677,85.6884
22/10/2014 08:15:00,10.1163,,85.679,85.6885
22/10/2014 08:30:00,10.114,,85.68,85.6879
22/10/2014 08:45:00,10.1128,,85.682,85.6885
22/10/2014 09:00:00,10.1115,,85.684,85.6891
22/10/2014 09:15:00,10.1089,,85.685,85.6888
22/10/2014 09:30:00,10.1063,,85.687,85.6897
22/10/2014 09:45:00,10.1047,,85.688,85.6895
22/10/2014 10:00:00,10.1035,,85.689,85.6896
22/10/2014 10:15:00,10.1027,,85.69,85.6899
22/10/2014 10:30:00,10.102,,85.691,85.6902
22/10/2014 10:45:00,10.1006,,85.692,85.6907
22/10/2014 11:00:00,10.0993,,85.691,85.6893
22/10/2014 11:15:00,10.0988,,85.692,85.69
22/10/2014 11:30:00,10.0988,,85.692,85.6901
22/10/2014 11:45:00,10.0997,,85.691,85.6893
22/10/2014 12:00:00,10.1009,,85.69,85.6886
22/10/2014 12:15:00,10.1019,,85.689,85.6883
22/10/2014 12:30:00,10.1029,,85.688,85.6879
22/10/2014 12:45:00,10.1041,,85.687,85.6876
22/10/2014 13:00:00,10.1056,,85.686,85.6875
22/10/2014 13:15:00,10.1078,,85.684,85.6864
22/10/2014 13:30:00,10.1103,,85.682,85.6854
22/10/2014 13:45:00,10.1126,,85.681,85.6856
22/10/2014 14:00:00,10.1149,,85.68,85.6857
22/10/2014 14:15:00,10.1173,,85.678,85.6848
22/10/2014 14:30:00,10.1198,,85.676,85.684
22/10/2014 14:45:00,10.1221,,85.674,85.6831
22/10/2014 15:00:00,10.1246,,85.673,85.6831
22/10/2014 15:15:00,10.128,,85.671,85.6823
22/10/2014 15:30:00,10.1312,,85.67,85.6825
22/10/2014 15:45:00,10.1328,,85.669,85.6823
22/10/2014 16:00:00,10.1337,,85.669,85.683
22/10/2014 16:15:00,10.1343,,85.668,85.6825
22/10/2014 16:30:00,10.1347,,85.667,85.6819
22/10/2014 16:45:00,10.1356,,85.666,85.6813
22/10/2014 17:00:00,10.1364,,85.666,85.6815
22/10/2014 17:15:00,10.137,,85.665,85.6806
22/10/2014 17:30:00,10.1373,,85.665,85.6806
22/10/2014 17:45:00,10.1374,,85.665,85.6805
22/10/2014 18:00:00,10.137,,85.665,85.6802
22/10/2014 18:15:00,10.1358,,85.665,85.6799
22/10/2014 18:30:00,10.1343,,85.665,85.6796
22/10/2014 18:45:00,10.133,,85.666,85.6799
22/10/2014 19:00:00,10.1321,,85.667,85.6805
22/10/2014 19:15:00,10.1323,,85.667,85.6803
22/10/2014 19:30:00,10.1324,,85.668,85.681
22/10/2014 19:45:00,10.1314,,85.668,85.6809
22/10/2014 20:00:00,10.1302,,85.67,85.6827
22/10/2014 20:15:00,10.1292,,85.67,85.6825
22/10/2014 20:30:00,10.1283,,85.671,85.6834
22/10/2014 20:45:00,10.1271,,85.671,85.6833
22/10/2014 21:00:00,10.1262,,85.671,85.6834
22/10/2014 21:15:00,10.1262,,85.671,85.6836
22/10/2014 21:30:00,10.1265,,85.671,85.6839
22/10/2014 21:45:00,10.1269,,85.67,85.6836
22/10/2014 22:00:00,10.1274,,85.67,85.6841
22/10/2014 22:15:00,10.1278,,85.669,85.6839
22/10/2014 22:30:00,10.1284,,85.668,85.6837
22/10/2014 22:45:00,10.1293,,85.668,85.6844
22/10/2014 23:00:00,10.1304,,85.666,85.6835
22/10/2014 23:15:00,10.1313,,85.665,85.6835
22/10/2014 23:30:00,10.1324,,85.663,85.6827
22/10/2014 23:45:00,10.1341,,85.662,85.6829
23/10/2014 00:00:00,10.1365,,85.66,85.6824
23/10/2014 00:15:00,10.14,,85.659,85.683
23/10/2014 00:30:00,10.1437,,85.658,85.6837
23/10/2014 00:45:00,10.1468,,85.656,85.6833
23/10/2014 01:00:00,10.1495,,85.655,85.6838
23/10/2014 01:15:00,10.1519,,85.654,85.6843
23/10/2014 01:30:00,10.154,,85.653,85.6846
23/10/2014 01:45:00,10.156,,85.652,85.6849
23/10/2014 02:00:00,10.1578,,85.651,85.6849
23/10/2014 02:15:00,10.1597,,85.65,85.6849
23/10/2014 02:30:00,10.1612,,85.65,85.6857
23/10/2014 02:45:00,10.1617,,85.65,85.6863
23/10/2014 03:00:00,10.1618,,85.65,85.6868
23/10/2014 03:15:00,10.1621,,85.65,85.687
23/10/2014 03:30:00,10.1621,,85.65,85.6869
23/10/2014 03:45:00,10.1611,,85.65,85.6865
23/10/2014 04:00:00,10.1598,,85.651,85.687
23/10/2014 04:15:00,10.1585,,85.651,85.686
23/10/2014 04:30:00,10.157,,85.651,85.6851
23/10/2014 04:45:00,10.1549,,85.653,85.686
23/10/2014 05:00:00,10.1528,,85.653,85.6848
23/10/2014 05:15:00,10.1517,,85.653,85.6835
23/10/2014 05:30:00,10.1508,,85.655,85.6842
23/10/2014 05:45:00,10.1493,,85.656,85.6837
23/10/2014 06:00:00,10.1475,,85.657,85.6833
23/10/2014 06:15:00,10.1455,,85.657,85.6817
23/10/2014 06:30:00,10.1436,,85.658,85.6813
23/10/2014 06:45:00,10.1423,,85.659,85.681
23/10/2014 07:00:00,10.1411,,85.661,85.6817
23/10/2014 07:15:00,10.1395,,85.663,85.6823
23/10/2014 07:30:00,10.1374,,85.664,85.682
23/10/2014 07:45:00,10.1339,,85.666,85.6822
23/10/2014 08:00:00,10.1304,,85.668,85.6828
23/10/2014 08:15:00,10.1278,,85.669,85.6822
23/10/2014 08:30:00,10.126,,85.67,85.6819
23/10/2014 08:45:00,10.1255,,85.672,85.6829
23/10/2014 09:00:00,10.1251,,85.672,85.6819
23/10/2014 09:15:00,10.1236,,85.673,85.682
23/10/2014 09:30:00,10.1221,,85.674,85.6823
23/10/2014 09:45:00,10.1217,,85.675,85.6829
23/10/2014 10:00:00,10.1213,,85.675,85.6824
23/10/2014 10:15:00,10.1199,,85.676,85.6831
23/10/2014 10:30:00,10.1188,,85.676,85.6828
23/10/2014 10:45:00,10.1195,,85.676,85.683
23/10/2014 11:00:00,10.1206,,85.675,85.6821
23/10/2014 11:15:00,10.1209,,85.675,85.6825
23/10/2014 11:30:00,10.1214,,85.675,85.6831
23/10/2014 11:45:00,10.1228,,85.674,85.6827
23/10/2014 12:00:00,10.1242,,85.673,85.6825
23/10/2014 12:15:00,10.1246,,85.673,85.6831
23/10/2014 12:30:00,10.1249,,85.672,85.683
23/10/2014 12:45:00,10.1261,,85.671,85.6828
23/10/2014 13:00:00,10.1275,,85.67,85.6827
23/10/2014 13:15:00,10.1286,,85.669,85.6828
23/10/2014 13:30:00,10.1298,,85.668,85.6828
23/10/2014 13:45:00,10.1311,,85.668,85.6838
23/10/2014 14:00:00,10.1326,,85.666,85.6829
23/10/2014 14:15:00,10.1346,,85.665,85.683
23/10/2014 14:30:00,10.1367,,85.664,85.683
23/10/2014 14:45:00,10.1385,,85.664,85.684
23/10/2014 15:00:00,10.1399,,85.663,85.6838
23/10/2014 15:15:00,10.1407,,85.662,85.6836
23/10/2014 15:30:00,10.1411,,85.662,85.6842
23/10/2014 15:45:00,10.1412,,85.662,85.6846
23/10/2014 16:00:00,10.141,,85.662,85.6849
23/10/2014 16:15:00,10.1408,,85.662,85.6851
23/10/2014 16:30:00,10.1403,,85.662,85.6851
23/10/2014 16:45:00,10.1393,,85.663,85.6858
23/10/2014 17:00:00,10.1382,,85.663,85.6855
23/10/2014 17:15:00,10.1373,,85.664,85.686
23/10/2014 17:30:00,10.1364,,85.664,85.6854
23/10/2014 17:45:00,10.1354,,85.665,85.6858
23/10/2014 18:00:00,10.1345,,85.667,85.6871
23/10/2014 18:15:00,10.1339,,85.668,85.6876
23/10/2014 18:30:00,10.1329,,85.669,85.6879
23/10/2014 18:45:00,10.1304,,85.67,85.6881
23/10/2014 19:00:00,10.1275,,85.672,85.6891
23/10/2014 19:15:00,10.1249,,85.673,85.6891
23/10/2014 19:30:00,10.1228,,85.674,85.6891
23/10/2014 19:45:00,10.1216,,85.675,85.6893
23/10/2014 20:00:00,10.1208,,85.676,85.6895
23/10/2014 20:15:00,10.1195,,85.677,85.6898
23/10/2014 20:30:00,10.1186,,85.678,85.6905
23/10/2014 20:45:00,10.1188,,85.678,85.6902
23/10/2014 21:00:00,10.1194,,85.678,85.6903
23/10/2014 21:15:00,10.1201,,85.678,85.6904
23/10/2014 21:30:00,10.1207,,85.677,85.6896
23/10/2014 21:45:00,10.1209,,85.677,85.69
23/10/2014 22:00:00,10.1214,,85.676,85.6896
23/10/2014 22:15:00,10.1231,,85.675,85.6895
23/10/2014 22:30:00,10.1249,,85.674,85.6894
23/10/2014 22:45:00,10.126,,85.674,85.6903
23/10/2014 23:00:00,10.1268,,85.673,85.6903
23/10/2014 23:15:00,10.127,,85.671,85.689
23/10/2014 23:30:00,10.1276,,85.67,85.689
23/10/2014 23:45:00,10.1298,,85.669,85.6891
24/10/2014 00:00:00,10.1322,,85.668,85.6892
24/10/2014 00:15:00,10.1336,,85.667,85.6893
24/10/2014 00:30:00,10.135,,85.666,85.6893
24/10/2014 00:45:00,10.1375,,85.664,85.6886
24/10/2014 01:00:00,10.1404,,85.663,85.6889
24/10/2014 01:15:00,10.143,,85.662,85.6892
24/10/2014 01:30:00,10.1457,,85.661,85.6894
24/10/2014 01:45:00,10.149,,85.66,85.6899
24/10/2014 02:00:00,10.1517,,85.659,85.6899
24/10/2014 02:15:00,10.1528,,85.658,85.6898
24/10/2014 02:30:00,10.153,,85.658,85.6903
24/10/2014 02:45:00,10.1524,,85.658,85.6904
24/10/2014 03:00:00,10.1518,,85.658,85.6905
24/10/2014 03:15:00,10.1523,,85.658,85.6905
24/10/2014 03:30:00,10.1524,,85.659,85.6912
24/10/2014 03:45:00,10.151,,85.66,85.6916
24/10/2014 04:00:00,10.1488,,85.661,85.6917
24/10/2014 04:15:00,10.1462,,85.661,85.6905
24/10/2014 04:30:00,10.1437,,85.662,85.6902
24/10/2014 04:45:00,10.142,,85.662,85.6889
24/10/2014 05:00:00,10.1404,,85.663,85.6883
24/10/2014 05:15:00,10.1383,,85.666,85.6897
24/10/2014 05:30:00,10.1358,,85.667,85.6889
24/10/2014 05:45:00,10.1325,,85.669,85.689
24/10/2014 06:00:00,10.1295,,85.67,85.6881
24/10/2014 06:15:00,10.128,,85.67,85.6863
24/10/2014 06:30:00,10.1267,,85.674,85.6884
24/10/2014 06:45:00,10.1244,,85.674,85.6866
24/10/2014 07:00:00,10.1219,,85.675,85.6857
24/10/2014 07:15:00,10.1198,,85.676,85.6848
24/10/2014 07:30:00,10.1178,,85.68,85.687
24/10/2014 07:45:00,10.1159,,85.68,85.6855
24/10/2014 08:00:00,10.114,,85.682,85.686
24/10/2014 08:15:00,10.1119,,85.685,85.6874
24/10/2014 08:30:00,10.1094,,85.686,85.6869
24/10/2014 08:45:00,10.1054,,85.688,85.687
24/10/2014 09:00:00,10.1021,,85.689,85.6867
24/10/2014 09:15:00,10.1022,,85.69,85.6868
24/10/2014 09:30:00,10.1027,,85.691,85.6869
24/10/2014 09:45:00,10.101,,85.691,85.6861
24/10/2014 10:00:00,10.0994,,85.692,85.6863
24/10/2014 10:15:00,10.0997,,85.692,85.6861
24/10/2014 10:30:00,10.1003,,85.693,85.6869
24/10/2014 10:45:00,10.0997,,85.693,85.6866
24/10/2014 11:00:00,10.0991,,85.693,85.6866
24/10/2014 11:15:00,10.0994,,85.693,85.6867
24/10/2014 11:30:00,10.1,,85.691,85.6849
24/10/2014 11:45:00,10.1008,,85.691,85.6855
24/10/2014 12:00:00,10.1017,,85.69,85.6851
24/10/2014 12:15:00,10.1022,,85.688,85.6835
24/10/2014 12:30:00,10.1031,,85.687,85.6834
24/10/2014 12:45:00,10.1051,,85.685,85.6824
24/10/2014 13:00:00,10.1077,,85.683,85.6816
24/10/2014 13:15:00,10.1108,,85.682,85.682
24/10/2014 13:30:00,10.114,,85.68,85.6814
24/10/2014 13:45:00,10.1168,,85.68,85.6828
24/10/2014 14:00:00,10.1194,,85.678,85.6822
24/10/2014 14:15:00,10.1217,,85.675,85.6807
24/10/2014 14:30:00,10.1239,,85.674,85.6811
24/10/2014 14:45:00,10.1261,,85.673,85.6813
24/10/2014 15:00:00,10.1282,,85.671,85.6806
24/10/2014 15:15:00,10.13,,85.672,85.6827
24/10/2014 15:30:00,10.1313,,85.671,85.6826
24/10/2014 15:45:00,10.1316,,85.67,85.6822
24/10/2014 16:00:00,10.1312,,85.669,85.6817
24/10/2014 16:15:00,10.13,,85.669,85.6818
24/10/2014 16:30:00,10.1291,,85.668,85.6808
24/10/2014 16:45:00,10.1303,,85.668,85.6812
24/10/2014 17:00:00,10.1318,,85.668,85.6813
24/10/2014 17:15:00,10.132,,85.668,85.6814
24/10/2014 17:30:00,10.1319,,85.668,85.6813
24/10/2014 17:45:00,10.1319,,85.669,85.6822
24/10/2014 18:00:00,10.1317,,85.67,85.683
24/10/2014 18:15:00,10.1315,,85.67,85.6828
24/10/2014 18:30:00,10.1308,,85.672,85.6846
24/10/2014 18:45:00,10.1291,,85.672,85.684
24/10/2014 19:00:00,10.1272,,85.674,85.6855
24/10/2014 19:15:00,10.1257,,85.675,85.686
24/10/2014 19:30:00,10.1242,,85.676,85.6864
24/10/2014 19:45:00,10.1221,,85.678,85.6879
24/10/2014 20:00:00,10.12,,85.678,85.6873
24/10/2014 20:15:00,10.1186,,85.679,85.6878
24/10/2014 20:30:00,10.1176,,85.679,85.6874
24/10/2014 20:45:00,10.1172,,85.679,85.6873
24/10/2014 21:00:00,10.1169,,85.68,85.688
24/10/2014 21:15:00,10.1161,,85.68,85.688
24/10/2014 21:30:00,10.1153,,85.681,85.689
24/10/2014 21:45:00,10.1149,,85.681,85.6892
24/10/2014 22:00:00,10.1148,,85.681,85.6895
24/10/2014 22:15:00,10.115,,85.681,85.6898
24/10/2014 22:30:00,10.1155,,85.681,85.6903
24/10/2014 22:45:00,10.1167,,85.681,85.691
24/10/2014 23:00:00,10.1178,,85.68,85.6906
24/10/2014 23:15:00,10.1176,,85.679,85.6903
24/10/2014 23:30:00,10.1173,,85.678,85.69
24/10/2014 23:45:00,10.1178,,85.677,85.6896
25/10/2014 00:00:00,10.1192,,85.675,85.6884
25/10/2014 00:15:00,10.1226,,85.675,85.6896
25/10/2014 00:30:00,10.1261,,85.674,85.6898
25/10/2014 00:45:00,10.1273,,85.674,85.6908
25/10/2014 01:00:00,10.1281,,85.674,85.6918
25/10/2014 01:15:00,10.1303,,85.673,85.6919
25/10/2014 01:30:00,10.1325,,85.672,85.6919
25/10/2014 01:45:00,10.134,,85.673,85.6936
25/10/2014 02:00:00,10.1351,,85.673,85.6941
25/10/2014 02:15:00,10.1362,,85.673,85.6948
25/10/2014 02:30:00,10.1366,,85.673,85.6949
25/10/2014 02:45:00,10.1356,,85.674,85.696
25/10/2014 03:00:00,10.1341,,85.674,85.6956
25/10/2014 03:15:00,10.1328,,85.675,85.696
25/10/2014 03:30:00,10.1315,,85.675,85.6951
25/10/2014 03:45:00,10.1302,,85.676,85.6952
25/10/2014 04:00:00,10.1288,,85.677,85.6951
25/10/2014 04:15:00,10.1276,,85.678,85.695
25/10/2014 04:30:00,10.1261,,85.679,85.6947
25/10/2014 04:45:00,10.1237,,85.68,85.6942
25/10/2014 05:00:00,10.1216,,85.68,85.6928
25/10/2014 05:15:00,10.1209,,85.68,85.6915
25/10/2014 05:30:00,10.1206,,85.681,85.6911
25/10/2014 05:45:00,10.1204,,85.682,85.6909
25/10/2014 06:00:00,10.12,,85.681,85.6885
25/10/2014 06:15:00,10.1189,,85.681,85.6874
25/10/2014 06:30:00,10.1174,,85.683,85.688
25/10/2014 06:45:00,10.1159,,85.685,85.6886
25/10/2014 07:00:00,10.1138,,85.688,85.69
25/10/2014 07:15:00,10.11,,85.689,85.689
25/10/2014 07:30:00,10.1066,,85.688,85.6865
25/10/2014 07:45:00,10.1062,,85.693,85.6902
25/10/2014 08:00:00,10.1064,,85.693,85.6889
25/10/2014 08:15:00,10.1058,,85.694,85.6891
25/10/2014 08:30:00,10.1047,,85.695,85.689
25/10/2014 08:45:00,10.1022,,85.695,85.6879
25/10/2014 09:00:00,10.0999,,85.695,85.6872
25/10/2014 09:15:00,10.0995,,85.695,85.6863
25/10/2014 09:30:00,10.0997,,85.695,85.6858
25/10/2014 09:45:00,10.0995,,85.696,85.6864
25/10/2014 10:00:00,10.0991,,85.696,85.6861
25/10/2014 10:15:00,10.0979,,85.695,85.6848
25/10/2014 10:30:00,10.097,,85.695,85.6846
25/10/2014 10:45:00,10.0977,,85.693,85.6826
25/10/2014 11:00:00,10.0991,,85.691,85.681
25/10/2014 11:15:00,10.101,,85.691,85.6816
25/10/2014 11:30:00,10.103,,85.694,85.6853
25/10/2014 11:45:00,10.1051,,85.696,85.6885
25/10/2014 12:00:00,10.1056,,85.697,85.6901
25/10/2014 12:15:00,10.101,,85.697,85.6898
25/10/2014 12:30:00,10.0964,,85.698,85.6913
25/10/2014 12:45:00,10.0971,,85.699,85.6927
25/10/2014 13:00:00,10.0988,,85.699,85.6931
25/10/2014 13:15:00,10.0981,,85.7,85.6942
25/10/2014 13:30:00,10.0973,,85.701,85.6956
25/10/2014 13:45:00,10.0977,,85.7,85.6949
25/10/2014 14:00:00,10.0985,,85.7,85.6953
25/10/2014 14:15:00,10.0992,,85.7,85.6957
25/10/2014 14:30:00,10.0998,,85.702,85.698
25/10/2014 14:45:00,10.1003,,85.703,85.6991
25/10/2014 15:00:00,10.1003,,85.704,85.7003
25/10/2014 15:15:00,10.0988,,85.705,85.7011
25/10/2014 15:30:00,10.0969,,85.706,85.7021
25/10/2014 15:45:00,10.0957,,85.708,85.7037
25/10/2014 16:00:00,10.0944,,85.71,85.7052
25/10/2014 16:15:00,10.0921,,85.711,85.7055
25/10/2014 16:30:00,10.0895,,85.712,85.7057
25/10/2014 16:45:00,10.0866,,85.713,85.7051
25/10/2014 17:00:00,10.0842,,85.714,85.705
25/10/2014 17:15:00,10.084,,85.716,85.7061
25/10/2014 17:30:00,10.084,,85.718,85.707
25/10/2014 17:45:00,10.0823,,85.72,85.708
25/10/2014 18:00:00,10.0799,,85.722,85.7087
25/10/2014 18:15:00,10.0767,,85.723,85.708
25/10/2014 18:30:00,10.0736,,85.724,85.7077
25/10/2014 18:45:00,10.0715,,85.724,85.7063
25/10/2014 19:00:00,10.0702,,85.722,85.7032
25/10/2014 19:15:00,10.0694,,85.72,85.7001
25/10/2014 19:30:00,10.071,,85.72,85.6997
25/10/2014 19:45:00,10.0789,,85.719,85.6999
25/10/2014 20:00:00,10.0861,,85.72,85.7013
25/10/2014 20:15:00,10.085,,85.72,85.7014
25/10/2014 20:30:00,10.0818,,85.72,85.7018
25/10/2014 20:45:00,10.0808,,85.719,85.7007
25/10/2014 21:00:00,10.0808,,85.719,85.701
25/10/2014 21:15:00,10.0823,,85.718,85.7008
25/10/2014 21:30:00,10.0841,,85.717,85.7004
25/10/2014 21:45:00,10.0846,,85.717,85.7008
25/10/2014 22:00:00,10.0848,,85.717,85.7013
25/10/2014 22:15:00,10.0858,,85.719,85.7042
25/10/2014 22:30:00,10.0862,,85.717,85.7027
25/10/2014 22:45:00,10.0838,,85.716,85.7017
25/10/2014 23:00:00,10.082,,85.717,85.7031
25/10/2014 23:15:00,10.085,,85.714,85.7011
25/10/2014 23:30:00,10.089,,85.71,85.6979
25/10/2014 23:45:00,10.09,,85.708,85.6968
26/10/2014 00:00:00,10.0922,,85.707,85.6973
26/10/2014 00:15:00,10.1009,,85.704,85.6972
26/10/2014 00:30:00,10.1091,,85.7,85.695
26/10/2014 00:45:00,10.1092,,85.698,85.6945
26/10/2014 01:00:00,10.1082,,85.692,85.6904
26/10/2014 01:15:00,10.1115,,85.687,85.6865
26/10/2014 01:30:00,10.1166,,85.685,85.6863
26/10/2014 01:45:00,10.1239,,85.683,85.6866
26/10/2014 02:00:00,10.1307,,85.68,85.6854
26/10/2014 02:15:00,10.1338,,85.677,85.6843
26/10/2014 02:30:00,10.1357,,85.675,85.6839
26/10/2014 02:45:00,10.1385,,85.673,85.6837
26/10/2014 03:00:00,10.141,,85.671,85.6831
26/10/2014 03:15:00,10.1423,,85.671,85.6838
26/10/2014 03:30:00,10.1433,,85.669,85.6824
26/10/2014 03:45:00,10.145,,85.667,85.6812
26/10/2014 04:00:00,10.1462,,85.669,85.6833
26/10/2014 04:15:00,10.1459,,85.669,85.6834
26/10/2014 04:30:00,10.1452,,85.668,85.6821
26/10/2014 04:45:00,10.1456,,85.669,85.6829
