Frequency [cpd],Amplitude [m],Phase [rad]
0.0,4.7403462192438945e-07,-1.2335002519122866e-13
0.0020224151006994185,4.633750332776081e-07,-1.9469048517317389
0.004044830201398837,4.518313148636721e-07,2.8157739892571545
0.006067245302098255,5.643594772794955e-07,1.4467247692351606
0.008089660402797674,6.480628540721987e-07,-0.20140490133904745
0.010112075503497093,5.267057340339738e-07,-1.8631074996857453
0.01213449060419651,4.7076081028372654e-07,2.901038487827965
0.014156905704895929,3.5294323901056613e-07,1.1292412606935436
0.016179320805595348,3.625539433798041e-07,-0.13473678383533125
0.018201735906294765,6.916661389574896e-07,-2.0724932611716556
0.020224151006994186,5.214840487001151e-07,1.7542881700503097
0.022246566107693603,7.220012804264395e-07,1.1277120298110686
0.02426898120839302,6.759461799162149e-07,-1.6037963572821619
0.02629139630909244,1.8589958145166945e-07,-1.3647969806216222
0.028313811409791858,2.428008715607393e-07,-1.4882688676233158
0.03033622651049128,7.911293547562468e-07,2.0832403445742513
0.032358641611190696,7.387989510694605e-07,-0.21120318111034153
0.034381056711890116,1.3809983387743665e-06,-2.004407475494485
0.03640347181258953,1.5629079952001333e-06,1.7846924769019568
0.03842588691328895,2.9544759049218976e-06,0.18999548346062478
0.04044830201398837,5.604729018120706e-06,-2.4824732439348254
0.042470717114687785,6.460760254142443e-06,1.9550458259195989
0.044493132215387206,9.507233251914274e-06,-0.5409560756224041
0.046515547316086626,2.542453234905623e-06,2.7542981357779435
0.04853796241678604,4.639730009970059e-06,2.5037866566247096
0.05056037751748546,6.291501566648909e-06,-0.22517007690967494
0.05258279261818488,8.616111325643376e-06,-2.220507416315379
0.0546052077188843,8.326296069202449e-06,1.8919747853293558
0.056627622819583716,6.922128483678146e-06,0.39250926537623804
0.058650037920283137,1.3598843194351317e-05,-2.5819068322625225
0.06067245302098256,1.3955494005453522e-05,0.6603667488303704
0.06269486812168197,7.540457635189368e-06,-1.3495933038854295
0.06471728322238139,1.6663634156089992e-05,-1.3881394948077113
0.06673969832308081,3.525224759555649e-05,2.006334921214163
0.06876211342378023,2.5377322541802645e-05,-1.2199069546612544
0.07078452852447965,2.6976757713930567e-05,1.5404388738594172
0.07280694362517906,4.561939608343554e-05,-1.522937111132381
0.07482935872587848,4.9969018431993516e-05,1.9123926649761207
0.0768517738265779,4.700071747684474e-05,-0.19494855567246075
