Frequency [cpd],Amplitude [],Phase [rad]
0.0,3.478011895826922e-07,-3.1415926535897345
0.0128686327077748,3.173531130236365e-06,0.7011311635598916
0.0257372654155496,3.8069420498811445e-06,-2.3196522451689607
0.0386058981233244,9.633104682208877e-06,1.7873251121502352
0.0514745308310992,2.1045906307218275e-05,-1.0508374087481926
0.064343163538874,3.470342231764603e-05,1.7392724572593974
0.0772117962466488,9.072741878109857e-05,-1.8056421108151932
0.0900804289544236,0.00019017123526545267,1.2549185692279943
0.1029490616621984,0.0001730876934518443,-1.2109249772437316
0.1158176943699732,0.0007299186921625248,3.004108547128475
0.128686327077748,0.0013252423346323272,0.008216992540761301
0.1415549597855228,0.000416686514051632,-2.69689644474437
0.1544235924932976,0.0005911673461060001,2.662219656907932
0.1672922252010724,0.0006126355837762947,-2.4924420560951615
0.1801608579088472,0.001153185458732981,-0.2529693855597776
0.193029490616622,0.0012817466750071735,2.6161753731362234
0.2058981233243968,0.00024526588059146497,1.614985693983271
0.2187667560321716,0.0012622180577375405,-0.21773401186235428
0.2316353887399464,0.00041052157731808164,1.3361860073276088
0.2445040214477212,0.0011231081479082246,-0.6860638271273134
0.257372654155496,0.0010651567265191819,3.0650672789264033
0.2702412868632708,0.0021958523359162977,2.9656696669890246
0.2831099195710456,0.0017409702928105444,-1.113562591118404
0.2959785522788204,0.0021418929041989738,1.712733563099155
0.3088471849865952,0.003610888389262041,-0.2526721960682773
0.32171581769437,0.001274187953484983,-2.938276643118516
0.3345844504021448,0.0022446456370568157,2.5177146053852772
0.3474530831099196,0.003205183938165187,-0.8170012592967187
0.3603217158176944,0.0024601238180365858,2.5010125738139277
0.37319034852546923,0.0019578071271101217,3.087734791745008
0.386058981233244,0.003651712900756939,-0.08678298362772907
0.39892761394101883,0.0012087403811176843,2.5976516100565448
0.4117962466487936,0.0016312023970287658,1.965010618444447
0.4246648793565684,0.003932247716593918,-1.4051115321441303
0.4375335120643432,0.001520716980015414,1.4578145422761615
0.450402144772118,0.0017500010210521287,-0.10280451339868231
0.4632707774798928,0.003364629204460683,2.785792575825581
0.4761394101876676,0.0011461574264856182,-0.3225506430116443
0.4890080428954424,0.0019841866054506768,-1.3980123707478487
0.5018766756032172,0.004127413633913433,2.1207169938855484
0.514745308310992,0.0037783378411117095,-0.7170235851222572
0.5276139410187668,0.00038913584226689325,2.842936620399596
0.5404825737265416,0.0009002102441564337,0.7903965385286408
0.5533512064343165,0.002418747324670636,-3.0045371940213976
0.5662198391420912,0.0013842492601788517,0.3769792435755203
0.579088471849866,0.00122176358479128,-2.046502804734595
0.5919571045576408,0.0021084866675306034,1.5646205232902286
0.6048257372654157,0.0021151625203710673,-0.6976439892676753
0.6176943699731904,0.002080686712495663,-3.0946380888641816
0.6305630026809652,0.0014682051745715642,0.27685660634452497
0.64343163538874,0.0006083081150434074,-2.39396158572453
0.6563002680965148,0.0005511754467453713,0.42835227357335776
0.6691689008042896,0.0012458234700607079,-2.694633158715963
0.6820375335120644,0.0014233795526005335,1.204688802263802
0.6949061662198392,0.001401880529439678,-1.3263690913592594
0.707774798927614,0.0009347554016115503,2.9156823887084484
0.7206434316353888,0.0011853355467804781,0.5832123846912309
0.7335120643431636,0.0007847211416475333,-2.333034344867251
0.7463806970509385,0.000566631614350354,1.8667858862684155
0.7592493297587132,0.0009944317671725107,-1.0966216451116528
0.772117962466488,7.997291264365344e-05,1.5086994841638255
0.7849865951742628,0.0007589695469034891,0.9173561486021413
0.7978552278820377,0.0013680251820761095,2.7612175960961287
0.8107238605898124,0.0011371411182219742,-0.44440259912582214
0.8235924932975872,0.0008254658688824529,-2.0439201543503143
0.836461126005362,0.0005807741758478143,1.5448574500352577
0.8493297587131368,0.0002489873810651963,-0.4396118315243434
0.8621983914209116,0.0004562901918016066,1.6162075613419478
0.8750670241286864,0.0007201199158120735,-2.590081168878183
0.8879356568364613,0.00045518191151777487,-0.38731882740778967
0.900804289544236,0.00010934455099172419,1.879401917172635
0.9136729222520108,0.00040473307755337415,0.03881607139869483
0.9265415549597856,0.0009459981569061437,2.1246985555191658
0.9394101876675605,0.000980619233111472,-1.73079859738846
0.9522788203753352,0.00028040077125882735,1.1729664759938911
0.96514745308311,0.0006437186446988186,0.010834906539312168
0.9780160857908848,0.0016158947156063323,2.3488104566843027
0.9908847184986597,0.0077609028516884915,-1.2773551436701345
1.0037533512064345,0.009673979718552017,1.8231611064301156
1.0166219839142092,0.00248210834861436,-1.201121576544843
1.029490616621984,0.00022727584347762326,-2.2924785736079794
1.0423592493297589,0.0006897362364252218,-1.1982249130291684
1.0552278820375336,0.0003203742967936255,-0.9806936696739043
1.0680965147453083,0.0005775729709815699,-2.980992739298646
1.0809651474530833,0.00038977246083866403,1.360719092536102
1.093833780160858,0.0003520927798951503,-0.008031052659634155
1.106702412868633,0.0008422517260330742,2.023113726126587
1.1195710455764076,0.0010172343021111164,-1.8804395976138146
1.1324396782841823,0.0013732635702455136,-0.06621273462941718
1.1453083109919573,0.0011324182479508671,2.989935763066804
1.158176943699732,0.00032504144095619287,1.6237250750108243
1.1710455764075067,0.0008547183443993686,-0.8484850078290777
1.1839142091152817,0.0006831494320996848,2.786752290762669
1.1967828418230564,0.0009911008817726308,1.4081977645577326
1.2096514745308313,0.0012736434233388664,-1.338750406913759
1.222520107238606,0.0002947936987963168,2.0371838879981214
