Datetime [UTC+0.00],Baro [m],Earth tides [nstr],BLM-1 [m],BLM-1_corrected [m]
25/06/2009 22:00:00,9.49478567,-46.07493931,5.09169882,5.1343
25/06/2009 22:15:00,9.49344144,-45.96250276,5.09126361,5.132
25/06/2009 22:30:00,9.49047334,-45.3823525,5.09704863,5.1325
25/06/2009 22:45:00,9.48966183,-44.34156823,5.09706691,5.1323
25/06/2009 23:00:00,9.49095627,-42.85350459,5.09875924,5.1325
25/06/2009 23:15:00,9.48966183,-40.93758654,5.10311066,5.1326
25/06/2009 23:30:00,9.48931249,-38.6190121,5.10710491,5.1329
25/06/2009 23:45:00,9.48764298,-35.92836767,5.1124737,5.1332
26/06/2009 00:00:00,9.48581914,-32.90116374,5.11559541,5.1335
26/06/2009 00:15:00,9.48495785,-29.57728808,5.12398397,5.1338
26/06/2009 00:30:00,9.48336882,-26.00041078,5.12925221,5.134
26/06/2009 00:45:00,9.48192004,-22.21731722,5.13523761,5.1342
26/06/2009 01:00:00,9.48351071,-18.27720409,5.14124058,5.1344
26/06/2009 01:15:00,9.48024141,-14.23094013,5.14841842,5.1345
26/06/2009 01:30:00,9.4836526,-10.13030473,5.1533302,5.1345
26/06/2009 01:45:00,9.48010616,-6.02721648,5.16026406,5.1345
26/06/2009 02:00:00,9.48447408,-1.97296376,5.16455853,5.1344
26/06/2009 02:15:00,9.48455458,1.98255059,5.17183409,5.1342
26/06/2009 02:30:00,9.48371899,5.79153862,5.17612786,5.1341
26/06/2009 02:45:00,9.48539845,9.40901957,5.18082098,5.1339
26/06/2009 03:00:00,9.4862108,12.79346404,5.18439759,5.1336
26/06/2009 03:15:00,9.49025096,15.90738056,5.18940921,5.1335
26/06/2009 03:30:00,9.48903368,18.71783522,5.19306668,5.1333
26/06/2009 03:45:00,9.49247641,21.19689685,5.1957117,5.1332
26/06/2009 04:00:00,9.49066418,23.3220009,5.19893255,5.1331
26/06/2009 04:15:00,9.49238016,25.07622683,5.20101862,5.1332
26/06/2009 04:30:00,9.49535572,26.44848507,5.20244729,5.1333
26/06/2009 04:45:00,9.49298673,27.43361111,5.20451789,5.1336
26/06/2009 05:00:00,9.49183998,28.03236576,5.20547058,5.1341
26/06/2009 05:15:00,9.49501884,28.25134214,5.2043161,5.1346
26/06/2009 05:30:00,9.49603697,28.10278136,5.20414033,5.1354
26/06/2009 05:45:00,9.49842091,27.6043005,5.20387456,5.1363
26/06/2009 06:00:00,9.49872046,26.77853766,5.20065934,5.1375
26/06/2009 06:15:00,9.50287016,25.6527202,5.19927917,5.1393
26/06/2009 06:30:00,9.50244946,24.25816372,5.19631987,5.1389
26/06/2009 06:45:00,9.50158649,22.62971,5.19306668,5.1381
26/06/2009 07:00:00,9.5011741,20.80511345,5.1916373,5.1392
26/06/2009 07:15:00,9.50097909,18.82438621,5.18869136,5.1393
26/06/2009 07:30:00,9.5011741,16.72911255,5.1861068,5.1398
26/06/2009 07:45:00,9.50300208,14.56174399,5.18227356,5.1401
26/06/2009 08:00:00,9.49904074,12.36488647,5.1800068,5.1401
26/06/2009 08:15:00,9.50040987,10.1805912,5.17756849,5.1412
26/06/2009 08:30:00,9.49970955,8.0496606,5.17394266,5.1408
26/06/2009 08:45:00,9.50202047,6.01098051,5.16958913,5.1403
26/06/2009 09:00:00,9.50509229,4.10088931,5.16602799,5.1411
26/06/2009 09:15:00,9.50318381,2.35259398,5.16346734,5.1412
26/06/2009 09:30:00,9.50638589,0.7956424,5.16040327,5.1416
26/06/2009 09:45:00,9.50795832,-0.54453997,5.1586336,5.143
26/06/2009 10:00:00,9.50827031,-1.6470417,5.15816394,5.1448
26/06/2009 10:15:00,9.50850016,-2.49577934,5.15495715,5.1434
26/06/2009 10:30:00,9.50982779,-3.07972898,5.15370424,5.1437
26/06/2009 10:45:00,9.50672776,-3.39307203,5.15336817,5.1433
26/06/2009 11:00:00,9.50879057,-3.43525328,5.15283241,5.1436
26/06/2009 11:15:00,9.50951331,-3.2109506,5.15294983,5.144
26/06/2009 11:30:00,9.50804876,-2.72995737,5.15314458,5.1434
26/06/2009 11:45:00,9.50832176,-2.00697968,5.15414086,5.1436
26/06/2009 12:00:00,9.51203334,-1.06135224,5.15470052,5.1442
26/06/2009 12:15:00,9.51176947,0.08332226,5.15629442,5.1447
26/06/2009 12:30:00,9.51486038,1.39960391,5.15632676,5.1442
26/06/2009 12:45:00,9.5165863,2.85670934,5.15733851,5.1443
26/06/2009 13:00:00,9.51930049,4.42106,5.15873133,5.1449
26/06/2009 13:15:00,9.51994936,6.05687595,5.15939083,5.1439
26/06/2009 13:30:00,9.51969462,7.72680503,5.16046585,5.143
26/06/2009 13:45:00,9.52455543,9.39257733,5.16187273,5.1436
26/06/2009 14:00:00,9.52513462,11.01567382,5.16518358,5.1456
26/06/2009 14:15:00,9.52556112,12.5579984,5.16613275,5.1448
26/06/2009 14:30:00,9.52592787,13.9825421,5.16772032,5.1447
26/06/2009 14:45:00,9.52707794,15.25402886,5.16895143,5.1446
26/06/2009 15:00:00,9.52536364,16.33953213,5.17066134,5.1445
26/06/2009 15:15:00,9.52745051,17.20905224,5.17155637,5.1448
26/06/2009 15:30:00,9.52734098,17.83604547,5.17350604,5.1461
26/06/2009 15:45:00,9.52550303,18.1978958,5.17376618,5.1453
26/06/2009 16:00:00,9.52681988,18.27632214,5.17374017,5.1455
26/06/2009 16:15:00,9.52713105,18.05771427,5.17380345,5.1462
26/06/2009 16:30:00,9.52579761,17.53339207,5.17428014,5.1471
26/06/2009 16:45:00,9.52339126,16.69978414,5.17282615,5.146
26/06/2009 17:00:00,9.5244625,15.55852269,5.17133982,5.1462
26/06/2009 17:15:00,9.52580341,14.11645344,5.16895143,5.1463
26/06/2009 17:30:00,9.52550303,12.38556043,5.16698559,5.147
26/06/2009 17:45:00,9.52532878,10.38280691,5.16447978,5.1474
26/06/2009 18:00:00,9.5244625,8.12989502,5.16107965,5.1468
26/06/2009 18:15:00,9.52382939,5.65294819,5.15885859,5.1479
26/06/2009 18:30:00,9.52255403,2.98212143,5.15499511,5.1473
26/06/2009 18:45:00,9.52272247,0.15114578,5.15080189,5.1471
26/06/2009 19:00:00,9.5218064,-2.80318566,5.14637032,5.1466
26/06/2009 19:15:00,9.52261625,-5.84158187,5.14197461,5.1468
26/06/2009 19:30:00,9.52093099,-8.92285917,5.13758171,5.1464
26/06/2009 19:45:00,9.51989046,-12.00457782,5.13515605,5.1479
26/06/2009 20:00:00,9.51733891,-15.04369984,5.1310015,5.1471
26/06/2009 20:15:00,9.51508026,-17.99725756,5.12821867,5.1475
26/06/2009 20:30:00,9.5147915,-20.82302208,5.12598988,5.1489
26/06/2009 20:45:00,9.510363,-23.48016124,5.12380327,5.1489
26/06/2009 21:00:00,9.51064761,-25.92987646,5.11893298,5.1472
26/06/2009 21:15:00,9.50657924,-28.13600849,5.12279012,5.1526
26/06/2009 21:30:00,9.50780065,-30.06560241,5.11457875,5.147
26/06/2009 21:45:00,9.50599673,-31.68942312,5.11491201,5.149
26/06/2009 22:00:00,9.50589716,-32.98241302,5.11124118,5.1468
26/06/2009 22:15:00,9.50169271,-33.92408496,5.11173756,5.147
26/06/2009 22:30:00,9.50287016,-34.49884426,5.11110267,5.147
26/06/2009 22:45:00,9.49989292,-34.69623476,5.11118142,5.1462
26/06/2009 23:00:00,9.50129524,-34.51110535,5.11102252,5.1457
26/06/2009 23:15:00,9.49891545,-33.9436943,5.11303125,5.1458
26/06/2009 23:30:00,9.49782182,-32.99963044,5.11493802,5.1455
26/06/2009 23:45:00,9.49702938,-31.68985115,5.11730603,5.1453
27/06/2009 00:00:00,9.49641866,-30.03044008,5.11891399,5.1439
27/06/2009 00:15:00,9.49334684,-28.04237981,5.12314799,5.1438
27/06/2009 00:30:00,9.4937302,-25.75124153,5.12722732,5.1441
27/06/2009 00:45:00,9.49311699,-23.18679376,5.1306612,5.1432
27/06/2009 01:00:00,9.49383393,-20.38255297,5.13511738,5.1435
27/06/2009 01:15:00,9.49482136,-17.37527706,5.13885571,5.1429
27/06/2009 01:30:00,9.49436746,-14.20441076,5.14338782,5.1426
27/06/2009 01:45:00,9.4959905,-10.9114918,5.1480957,5.1427
27/06/2009 02:00:00,9.49482136,-7.53952719,5.15304756,5.1423
27/06/2009 02:15:00,9.49592163,-4.13234964,5.15802051,5.1424
27/06/2009 02:30:00,9.4956279,-0.73396406,5.1635496,5.1427
27/06/2009 02:45:00,9.49670908,2.61210552,5.16704184,5.1414
27/06/2009 03:00:00,9.49737623,5.86345841,5.17129623,5.1411
27/06/2009 03:15:00,9.49922827,8.97943915,5.17523423,5.141
27/06/2009 03:30:00,9.5001767,11.9217292,5.17890998,5.1407
27/06/2009 03:45:00,9.50111186,14.65489931,5.18129556,5.1394
27/06/2009 04:00:00,9.50308424,17.14691418,5.18463735,5.1398
27/06/2009 04:15:00,9.50438864,19.36958168,5.1867445,5.1393
27/06/2009 04:30:00,9.50568225,21.29894007,5.18924891,5.1395
27/06/2009 04:45:00,9.50754758,22.91557726,5.19095671,5.1397
27/06/2009 05:00:00,9.50841885,24.20487766,5.19232914,5.1397
27/06/2009 05:15:00,9.50966598,25.15719315,5.19362001,5.1401
27/06/2009 05:30:00,9.51060114,25.76793592,5.19357923,5.1397
27/06/2009 05:45:00,9.51093222,26.03759206,5.19476745,5.1408
27/06/2009 06:00:00,9.51264239,25.97165648,5.19276646,5.1396
27/06/2009 06:15:00,9.51490185,25.5804903,5.19111772,5.1397
27/06/2009 06:30:00,9.51466122,24.87910378,5.18948866,5.1393
27/06/2009 06:45:00,9.51641204,23.88686848,5.18708269,5.1392
27/06/2009 07:00:00,9.51850142,22.62716366,5.18449813,5.1395
27/06/2009 07:15:00,9.51923162,21.12696314,5.1817132,5.1396
27/06/2009 07:30:00,9.52220884,19.41636924,5.17761981,5.1393
27/06/2009 07:45:00,9.52382939,17.52810178,5.1737247,5.1393
27/06/2009 08:00:00,9.52369413,15.49695043,5.1709025,5.14
27/06/2009 08:15:00,9.52539683,13.35919937,5.16674514,5.1399
27/06/2009 08:30:00,9.52632783,11.15203355,5.16390395,5.141
27/06/2009 08:45:00,9.52665808,8.91293619,5.15994486,5.1409
27/06/2009 09:00:00,9.52785876,6.67908707,5.15602936,5.141
27/06/2009 09:15:00,9.52917146,4.4867713,5.15249212,5.1416
27/06/2009 09:30:00,9.53034891,2.37080781,5.14847818,5.1415
27/06/2009 09:45:00,9.53054805,0.36400668,5.14494024,5.1415
27/06/2009 10:00:00,9.53268058,-1.50333636,5.14132144,5.1417
27/06/2009 10:15:00,9.53290461,-3.20390025,5.13927475,5.1428
27/06/2009 10:30:00,9.53404471,-4.71374688,5.13595054,5.1425
27/06/2009 10:45:00,9.53586774,-6.01267094,5.13326755,5.1428
27/06/2009 11:00:00,9.53769738,-7.0844862,5.13042989,5.1427
27/06/2009 11:15:00,9.53720117,-7.91724411,5.12951095,5.1434
27/06/2009 11:30:00,9.53716217,-8.50338151,5.12810055,5.1432
27/06/2009 11:45:00,9.53803592,-8.83979567,5.12771948,5.1438
27/06/2009 12:00:00,9.53964569,-8.92784577,5.12634846,5.1435
27/06/2009 12:15:00,9.5440468,-8.77328147,5.12499782,5.1438
27/06/2009 12:30:00,9.54535702,-8.38609996,5.12271278,5.1422
27/06/2009 12:45:00,9.54898312,-7.78033442,5.12231413,5.1427
27/06/2009 13:00:00,9.55102768,-6.97377761,5.12301019,5.1436
27/06/2009 13:15:00,9.55120941,-5.9876455,5.12420544,5.144
27/06/2009 13:30:00,9.5515579,-4.84618682,5.12517851,5.1438
27/06/2009 13:45:00,9.55363565,-3.57624495,5.12652774,5.1442
27/06/2009 14:00:00,9.55488446,-2.20677976,5.12855897,5.1451
27/06/2009 14:15:00,9.55708336,-0.76835723,5.12889645,5.1445
27/06/2009 14:30:00,9.55890306,0.70738458,5.12967055,5.1442
27/06/2009 14:45:00,9.5594532,2.18828459,5.13233245,5.1453
27/06/2009 15:00:00,9.55924244,3.6422136,5.13279156,5.1439
27/06/2009 15:15:00,9.56146622,5.03762609,5.13485864,5.1447
27/06/2009 15:30:00,9.56195496,6.34409995,5.13647012,5.145
27/06/2009 15:45:00,9.56182967,7.5328554,5.13736445,5.1443
27/06/2009 16:00:00,9.56297558,8.5772448,5.13970996,5.1456
27/06/2009 16:15:00,9.56202715,9.45320546,5.14221647,5.1467
27/06/2009 16:30:00,9.56142307,10.13966828,5.14263129,5.1458
27/06/2009 16:45:00,9.56158322,10.6189157,5.14289073,5.1453
27/06/2009 17:00:00,9.56075013,10.87688342,5.14479892,5.1464
27/06/2009 17:15:00,9.56071944,10.90340113,5.14535858,5.1468
27/06/2009 17:30:00,9.56019833,10.69236856,5.14519897,5.1468
27/06/2009 17:45:00,9.55909723,10.24186419,5.14533467,5.1471
27/06/2009 18:00:00,9.55816621,9.55418517,5.14513781,5.1473
27/06/2009 18:15:00,9.55751651,8.63581784,5.14364796,5.1466
27/06/2009 18:30:00,9.55491101,7.49733969,5.14408458,5.1476
27/06/2009 18:45:00,9.55477826,6.15325444,5.14233037,5.1473
27/06/2009 19:00:00,9.55381821,4.62176304,5.14173626,5.1483
27/06/2009 19:15:00,9.55190226,2.9244746,5.13998557,5.1482
27/06/2009 19:30:00,9.54994317,1.08606188,5.13865392,5.1486
27/06/2009 19:45:00,9.54969257,-0.86613287,5.13668738,5.1489
27/06/2009 20:00:00,9.5472016,-2.90253537,5.13476232,5.1489
27/06/2009 20:15:00,9.54536614,-4.99181283,5.1332092,5.1493
27/06/2009 20:30:00,9.54365681,-7.10137602,5.13084049,5.1489
27/06/2009 20:45:00,9.54243373,-9.19790162,5.12961008,5.1499
27/06/2009 21:00:00,9.54157407,-11.24786657,5.12808087,5.1508
27/06/2009 21:15:00,9.54006805,-13.21808588,5.12346931,5.1482
27/06/2009 21:30:00,9.53818446,-15.07624522,5.1225124,5.149
27/06/2009 21:45:00,9.53669253,-16.79141987,5.12158151,5.1497
27/06/2009 22:00:00,9.53513337,-18.33457182,5.11879376,5.1482
27/06/2009 22:15:00,9.53365639,-19.67901716,5.11766109,5.1482
27/06/2009 22:30:00,9.53080611,-20.80085636,5.11782209,5.1487
27/06/2009 22:45:00,9.53058457,-21.67936074,5.1173447,5.1489
27/06/2009 23:00:00,9.52801393,-22.29730913,5.11674637,5.148
27/06/2009 23:15:00,9.52670123,-22.64126941,5.11698542,5.1478
27/06/2009 23:30:00,9.52378873,-22.7018207,5.11873752,5.1483
27/06/2009 23:45:00,9.52272247,-22.47371277,5.1204861,5.1488
28/06/2009 00:00:00,9.52087539,-21.95596071,5.12100287,5.1475
28/06/2009 00:15:00,9.51850142,-21.15187145,5.12420544,5.1483
28/06/2009 00:30:00,9.51758286,-20.06900634,5.12654813,5.1483
28/06/2009 00:45:00,9.5153657,-18.71907541,5.12925221,5.1478
28/06/2009 01:00:00,9.51589842,-17.11776848,5.13153795,5.1474
28/06/2009 01:15:00,9.51659211,-15.28452455,5.13420126,5.1474
28/06/2009 01:30:00,9.51582622,-13.24224379,5.13795997,5.1478
28/06/2009 01:45:00,9.5155217,-11.01694648,5.13986815,5.1461
28/06/2009 02:00:00,9.51555986,-8.63738444,5.1434286,5.146
28/06/2009 02:15:00,9.51490185,-6.13461124,5.1473448,5.1458
28/06/2009 02:30:00,9.51513917,-3.54151785,5.15145717,5.1459
28/06/2009 02:45:00,9.51422394,-0.89234124,5.15466115,5.1448
28/06/2009 03:00:00,9.51638549,1.77784657,5.15811753,5.1448
28/06/2009 03:15:00,9.51667259,4.43366084,5.16145791,5.1444
28/06/2009 03:30:00,9.51665849,7.03992969,5.16455853,5.1437
28/06/2009 03:45:00,9.51917021,9.56221499,5.16750025,5.1437
28/06/2009 04:00:00,9.52060738,11.96732012,5.16990693,5.1433
28/06/2009 04:15:00,9.52213499,14.2237773,5.17239235,5.1431
28/06/2009 04:30:00,9.52341118,16.30230653,5.17370431,5.1421
28/06/2009 04:45:00,9.52541426,18.17623962,5.17583116,5.1423
28/06/2009 05:00:00,9.52860888,19.82190261,5.17535376,5.1408
28/06/2009 05:15:00,9.52914989,21.21895099,5.17787996,5.1419
28/06/2009 05:30:00,9.52874828,22.35065284,5.17958846,5.1421
28/06/2009 05:45:00,9.52807866,23.20411563,5.18002508,5.1412
28/06/2009 06:00:00,9.52903123,23.77045361,5.18175327,5.1424
28/06/2009 06:15:00,9.52777247,24.04489348,5.18359256,5.1436
28/06/2009 06:30:00,9.52716756,24.02681698,5.18233332,5.1421
28/06/2009 06:45:00,9.52793178,23.71974024,5.18217372,5.1426
28/06/2009 07:00:00,9.52720491,23.13123046,5.18177366,5.143
28/06/2009 07:15:00,9.52922291,22.27276163,5.17968971,5.1428
28/06/2009 07:30:00,9.52727211,21.15951191,5.17875108,5.1432
28/06/2009 07:45:00,9.52798655,19.81010608,5.17614614,5.1428
28/06/2009 08:00:00,9.52711031,18.24630754,5.1742021,5.1429
28/06/2009 08:15:00,9.52803053,16.49266479,5.17168363,5.1434
28/06/2009 08:30:00,9.52833755,14.57611825,5.16809718,5.1429
28/06/2009 08:45:00,9.52841554,12.52557378,5.16574886,5.1437
28/06/2009 09:00:00,9.5292868,10.3714497,5.16121886,5.1428
28/06/2009 09:15:00,9.52935236,8.14520452,5.15819909,5.1433
28/06/2009 09:30:00,9.53030245,5.87885284,5.15577062,5.1447
28/06/2009 09:45:00,9.52769861,3.60447705,5.15364589,5.1453
28/06/2009 10:00:00,9.52957307,1.35374238,5.14958836,5.145
28/06/2009 10:15:00,9.52921213,-0.84257718,5.14517437,5.144
28/06/2009 10:30:00,9.53117951,-2.95505467,5.14189516,5.1447
28/06/2009 10:45:00,9.53141434,-4.95604092,5.13841698,5.1446
28/06/2009 11:00:00,9.53138031,-6.82006364,5.13621139,5.1454
28/06/2009 11:15:00,9.53173961,-8.52418877,5.13372245,5.1458
28/06/2009 11:30:00,9.53164086,-10.04833899,5.13265024,5.1472
28/06/2009 11:45:00,9.53392772,-11.37556451,5.12955243,5.147
28/06/2009 12:00:00,9.53285317,-12.49226241,5.1282018,5.1474
28/06/2009 12:15:00,9.53586774,-13.38834145,5.12533741,5.147
28/06/2009 12:30:00,9.53902087,-14.05733027,5.12235632,5.1466
28/06/2009 12:45:00,9.54053852,-14.49642762,5.12110482,5.1471
28/06/2009 13:00:00,9.54169356,-14.70649442,5.12181353,5.149
28/06/2009 13:15:00,9.54271917,-14.69198813,5.12103943,5.149
28/06/2009 13:30:00,9.54334066,-14.460841,5.1200087,5.1482
28/06/2009 13:45:00,9.54747127,-14.02428456,5.11943006,5.1486
28/06/2009 14:00:00,9.54799819,-13.39662343,5.12040665,5.1496
28/06/2009 14:15:00,9.54666391,-12.59496265,5.12106544,5.1489
28/06/2009 14:30:00,9.54905697,-11.63889297,5.12229866,5.1496
28/06/2009 14:45:00,9.54875244,-10.55013957,5.12386585,5.1498
28/06/2009 15:00:00,9.5485367,-9.35217999,5.12475947,5.149
28/06/2009 15:15:00,9.55098951,-8.06983758,5.12640681,5.1497
28/06/2009 15:30:00,9.55047755,-6.72885716,5.12720622,5.1487
28/06/2009 15:45:00,9.55120941,-5.35546967,5.12969024,5.1495
28/06/2009 16:00:00,9.55139527,-3.97595293,5.13153795,5.1495
28/06/2009 16:15:00,9.55098122,-2.61619548,5.1348031,5.1507
28/06/2009 16:30:00,9.54873336,-1.30127041,5.13791989,5.151
28/06/2009 16:45:00,9.54811517,-0.055026,5.14084615,5.1515
28/06/2009 17:00:00,9.54778161,1.10030052,5.14360507,5.1522
28/06/2009 17:15:00,9.54760321,2.14443995,5.14425894,5.1511
28/06/2009 17:30:00,9.54796333,3.05941343,5.1463893,5.1519
28/06/2009 17:45:00,9.54760321,3.82981508,5.14867575,5.1528
28/06/2009 18:00:00,9.5440858,4.4430507,5.15018528,5.152
28/06/2009 18:15:00,9.54471809,4.88952895,5.15275437,5.1535
28/06/2009 18:30:00,9.54207028,5.16280232,5.15298639,5.1522
28/06/2009 18:45:00,9.54030536,5.25965573,5.15472161,5.1526
28/06/2009 19:00:00,9.54015351,5.18014184,5.15527494,5.1528
28/06/2009 19:15:00,9.53803842,4.92756263,5.15710719,5.1539
28/06/2009 19:30:00,9.53635397,4.50839782,5.1578377,5.1542
28/06/2009 19:45:00,9.5338937,3.93218168,5.15897389,5.1549
28/06/2009 20:00:00,9.53127577,3.21133024,5.15853446,5.154
28/06/2009 20:15:00,9.52928349,2.3609221,5.15895421,5.1544
28/06/2009 20:30:00,9.52785876,1.3984363,5.15759795,5.1534
28/06/2009 20:45:00,9.52678255,0.34345191,5.15744116,5.154
28/06/2009 21:00:00,9.52499605,-0.782686,5.15821807,5.1554
28/06/2009 21:15:00,9.52080154,-1.95722825,5.15829682,5.1553
28/06/2009 21:30:00,9.52062646,-3.15640575,5.15662628,5.1546
28/06/2009 21:45:00,9.52027464,-4.35582945,5.15845783,5.1576
28/06/2009 22:00:00,9.51765007,-5.53089997,5.15604834,5.1557
28/06/2009 22:15:00,9.51478984,-6.65722004,5.15483762,5.1548
28/06/2009 22:30:00,9.51375926,-7.71100343,5.15479825,5.1554
28/06/2009 22:45:00,9.5131054,-8.66947368,5.15467943,5.156
28/06/2009 23:00:00,9.50747705,-9.51124649,5.1553558,5.1558
28/06/2009 23:15:00,9.50753596,-10.21668965,5.15641113,5.157
28/06/2009 23:30:00,9.50533209,-10.76825494,5.1561524,5.1565
28/06/2009 23:45:00,9.50152592,-11.15077666,5.15708329,5.1562
29/06/2009 00:00:00,9.49705344,-11.35173211,5.15773927,5.1551
29/06/2009 00:15:00,9.49433428,-11.36146158,5.15992869,5.1555
29/06/2009 00:30:00,9.49154044,-11.17333966,5.1608413,5.1545
29/06/2009 00:45:00,9.49252039,-10.78390232,5.16231146,5.1552
29/06/2009 01:00:00,9.4903273,-10.19292217,5.16394473,5.155
29/06/2009 01:15:00,9.49243243,-9.4034331,5.16408184,5.1542
29/06/2009 01:30:00,9.48980455,-8.42170384,5.16579034,5.1537
29/06/2009 01:45:00,9.49189475,-7.25716059,5.16779907,5.1543
29/06/2009 02:00:00,9.49235858,-5.92226032,5.16887128,5.1536
29/06/2009 02:15:00,9.49196694,-4.43231656,5.17117811,5.1536
29/06/2009 02:30:00,9.49142094,-2.80528053,5.17422882,5.1539
29/06/2009 02:45:00,9.49153545,-1.06148112,5.175751,5.1528
29/06/2009 03:00:00,9.49189475,0.77667235,5.17740045,5.1518
29/06/2009 03:15:00,9.49191134,2.68501968,5.18002508,5.1517
29/06/2009 03:30:00,9.49196694,4.6380069,5.18284798,5.1516
29/06/2009 03:45:00,9.4925818,6.609065,5.18525466,5.1513
29/06/2009 04:00:00,9.49064843,8.57100473,5.18785749,5.1505
29/06/2009 04:15:00,9.49184412,10.49642124,5.1897474,5.1498
29/06/2009 04:30:00,9.49252039,12.35810241,5.19218922,5.1499
29/06/2009 04:45:00,9.49409613,14.12943458,5.19487362,5.1506
29/06/2009 05:00:00,9.49455997,15.78479951,5.196007,5.1498
29/06/2009 05:15:00,9.49448197,17.29995659,5.19797494,5.1497
29/06/2009 05:30:00,9.49572249,18.65240441,5.19922715,5.1493
29/06/2009 05:45:00,9.49629835,19.82171635,5.20046247,5.1494
29/06/2009 06:00:00,9.49530677,20.78984513,5.20199239,5.1493
29/06/2009 06:15:00,9.49445791,21.54139169,5.20383871,5.1498
29/06/2009 06:30:00,9.49545281,22.06383457,5.20356028,5.149
29/06/2009 06:45:00,9.49682691,22.34771638,5.20304492,5.1486
29/06/2009 07:00:00,9.49652571,22.38678455,5.20232847,5.148
29/06/2009 07:15:00,9.49637634,22.17808459,5.20250987,5.1485
29/06/2009 07:30:00,9.49721442,21.72200436,5.20161554,5.1486
29/06/2009 07:45:00,9.49636473,21.02226911,5.20051942,5.1485
29/06/2009 08:00:00,9.49606601,20.08588725,5.1989902,5.1482
29/06/2009 08:15:00,9.49383393,18.92304808,5.19777667,5.1481
29/06/2009 08:30:00,9.49816202,17.54697305,5.19354408,5.1471
29/06/2009 08:45:00,9.49787741,15.97372302,5.1925014,5.1488
29/06/2009 09:00:00,9.49764009,14.22196452,5.188633,5.1477
29/06/2009 09:15:00,9.49743182,12.31269886,5.1867445,5.1487
29/06/2009 09:30:00,9.49845742,10.26895799,5.18362349,5.149
29/06/2009 09:45:00,9.49936851,8.11547223,5.17978603,5.1488
29/06/2009 10:00:00,9.50047708,5.87831451,5.17586912,5.1489
29/06/2009 10:15:00,9.49996678,3.58452699,5.17306872,5.1496
29/06/2009 10:30:00,9.50021488,1.26173542,5.1697874,5.15
29/06/2009 10:45:00,9.499449,-1.0622428,5.1671248,5.1507
29/06/2009 11:00:00,9.49975685,-3.35979097,5.16342726,5.1505
29/06/2009 11:15:00,9.50129358,-5.60388003,5.16018532,5.1513
29/06/2009 11:30:00,9.4997834,-7.76844423,5.15782083,5.1519
29/06/2009 11:45:00,9.50125126,-9.82874021,5.15398126,5.1516
29/06/2009 12:00:00,9.5019267,-11.76168387,5.15082509,5.1519
29/06/2009 12:15:00,9.50196486,-13.54616051,5.14664663,5.1506
29/06/2009 12:30:00,9.50580423,-15.16330345,5.14384553,5.1517
29/06/2009 12:45:00,9.50593284,-16.59673738,5.14243513,5.1529
29/06/2009 13:00:00,9.50834583,-17.8327829,5.13921217,5.1527
29/06/2009 13:15:00,9.50905611,-18.86061953,5.13885641,5.1545
29/06/2009 13:30:00,9.51021945,-19.67240497,5.13603069,5.1536
29/06/2009 13:45:00,9.51228226,-20.2633492,5.1341647,5.1536
29/06/2009 14:00:00,9.51244656,-20.63174257,5.13239291,5.1529
29/06/2009 14:15:00,9.51375926,-20.77893786,5.13237182,5.1537
29/06/2009 14:30:00,9.51524704,-20.70928683,5.13181849,5.1538
29/06/2009 14:45:00,9.51483547,-20.4300327,5.13191622,5.1537
29/06/2009 15:00:00,9.51697712,-19.95116044,5.13189372,5.1538
29/06/2009 15:15:00,9.5178434,-19.28520745,5.13221433,5.1537
29/06/2009 15:30:00,9.51621456,-18.44703788,5.13467936,5.1546
29/06/2009 15:45:00,9.51927725,-17.45358428,5.1350773,5.1545
29/06/2009 16:00:00,9.51889639,-16.32356075,5.13708673,5.155
29/06/2009 16:15:00,9.51837196,-15.07715218,5.13877555,5.1548
29/06/2009 16:30:00,9.51794049,-13.73568463,5.14281128,5.1566
29/06/2009 16:45:00,9.51715967,-12.32128188,5.14424066,5.1555
29/06/2009 17:00:00,9.51362981,-10.85651362,5.14756135,5.1554
29/06/2009 17:15:00,9.51458572,-9.36404077,5.15138194,5.1567
29/06/2009 17:30:00,9.51483547,-7.86626331,5.15191418,5.155
29/06/2009 17:45:00,9.5144654,-6.38497616,5.15537478,5.156
29/06/2009 18:00:00,9.51276105,-4.94103825,5.15903225,5.1566
29/06/2009 18:15:00,9.51053227,-3.55405984,5.16338929,5.1579
29/06/2009 18:30:00,9.50911585,-2.24211279,5.16557168,5.157
29/06/2009 18:45:00,9.50786372,-1.02146819,5.16895143,5.1577
29/06/2009 19:00:00,9.50552791,0.09363497,5.17128006,5.1571
29/06/2009 19:15:00,9.50385592,1.09118643,5.17445873,5.1576
29/06/2009 19:30:00,9.50252662,1.96156399,5.17608849,5.157
29/06/2009 19:45:00,9.50153422,2.69765324,5.17849516,5.1575
29/06/2009 20:00:00,9.49960997,3.29492596,5.18111909,5.158
29/06/2009 20:15:00,9.49783094,3.75147636,5.18193397,5.157
29/06/2009 20:30:00,9.49339082,4.06801482,5.18604915,5.1586
29/06/2009 20:45:00,9.49071065,4.24781938,5.18783921,5.1583
29/06/2009 21:00:00,9.49142094,4.29664613,5.19069938,5.1606
29/06/2009 21:15:00,9.49325225,4.22259996,5.18599009,5.1563
29/06/2009 21:30:00,9.49055466,4.03596806,5.18875253,5.1583
