Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-2 [m],FG822-2_corrected [m]
09/12/2015 14:15:00,10.081533333333333,,85.70899999999999,85.7019
09/12/2015 15:00:00,10.091666666666667,,85.70533333333333,85.7004
09/12/2015 15:45:00,10.101666666666667,,85.70133333333332,85.6982
09/12/2015 16:30:00,10.109066666666665,,85.7,85.6979
09/12/2015 17:15:00,10.113133333333332,,85.7,85.6978
09/12/2015 18:00:00,10.113466666666667,,85.70100000000001,85.6976
09/12/2015 18:45:00,10.112033333333335,,85.70300000000002,85.6981
09/12/2015 19:30:00,10.108033333333333,,85.70533333333333,85.699
09/12/2015 20:15:00,10.102599999999999,,85.70800000000001,85.7005
09/12/2015 21:00:00,10.101666666666667,,85.71033333333332,85.7027
09/12/2015 21:45:00,10.0967,,85.71033333333332,85.7023
09/12/2015 22:30:00,10.095233333333333,,85.71,85.7024
09/12/2015 23:15:00,10.097900000000001,,85.70800000000001,85.7015
10/12/2015 00:00:00,10.101233333333333,,85.70566666666666,85.7006
10/12/2015 00:45:00,10.105433333333332,,85.70066666666666,85.6977
10/12/2015 01:30:00,10.112233333333334,,85.69733333333333,85.6963
10/12/2015 02:15:00,10.1196,,85.69599999999998,85.6969
10/12/2015 03:00:00,10.129033333333334,,85.69166666666668,85.6947
10/12/2015 03:45:00,10.122266666666667,,85.68566666666668,85.688
10/12/2015 04:30:00,10.127566666666667,,85.682,85.6851
10/12/2015 05:15:00,10.1445,,85.683,85.6888
10/12/2015 06:00:00,10.1412,,85.68433333333333,85.6901
10/12/2015 06:45:00,10.133333333333333,,85.68466666666666,85.69
10/12/2015 07:30:00,10.132133333333334,,85.68633333333332,85.6912
10/12/2015 08:15:00,10.130233333333333,,85.685,85.6893
10/12/2015 09:00:00,10.130433333333334,,85.68599999999999,85.6906
10/12/2015 09:45:00,10.131266666666667,,85.68733333333334,85.6933
10/12/2015 10:30:00,10.128733333333335,,85.68766666666666,85.6953
10/12/2015 11:15:00,10.125433333333334,,85.687,85.696
10/12/2015 12:00:00,10.126666666666665,,85.68666666666667,85.6976
10/12/2015 12:45:00,10.127533333333332,,85.685,85.6983
10/12/2015 13:30:00,10.1275,,85.68333333333334,85.6989
10/12/2015 14:15:00,10.130133333333333,,85.683,85.7005
10/12/2015 15:00:00,10.132833333333332,,85.682,85.7009
10/12/2015 15:45:00,10.132266666666666,,85.682,85.7013
10/12/2015 16:30:00,10.1314,,85.68133333333333,85.7
10/12/2015 17:15:00,10.132900000000001,,85.67933333333333,85.6976
10/12/2015 18:00:00,10.130600000000001,,85.67933333333333,85.696
10/12/2015 18:45:00,10.1367,,85.67866666666667,85.6952
10/12/2015 19:30:00,10.136766666666666,,85.67866666666667,85.6946
10/12/2015 20:15:00,10.137033333333333,,85.677,85.6932
10/12/2015 21:00:00,10.136133333333333,,85.67366666666665,85.6895
10/12/2015 21:45:00,10.1399,,85.67133333333334,85.6881
10/12/2015 22:30:00,10.144766666666667,,85.66733333333333,85.6861
10/12/2015 23:15:00,10.149500000000002,,85.66199999999999,85.6831
11/12/2015 00:00:00,10.156933333333333,,85.65633333333335,85.6802
11/12/2015 00:45:00,10.1637,,85.65333333333332,85.6795
11/12/2015 01:30:00,10.169333333333334,,85.65133333333334,85.6797
11/12/2015 02:15:00,10.172600000000001,,85.65000000000002,85.6792
11/12/2015 03:00:00,10.1731,,85.65000000000002,85.679
11/12/2015 03:45:00,10.170966666666667,,85.651,85.6794
11/12/2015 04:30:00,10.168133333333333,,85.65333333333335,85.68
11/12/2015 05:15:00,10.163866666666665,,85.658,85.6818
11/12/2015 06:00:00,10.159266666666667,,85.66133333333333,85.6831
11/12/2015 06:45:00,10.1499,,85.66633333333334,85.6857
11/12/2015 07:30:00,10.1422,,85.67066666666666,85.6879
11/12/2015 08:15:00,10.132499999999999,,85.67633333333333,85.6915
11/12/2015 09:00:00,10.125033333333334,,85.681,85.6948
