Lag [hours],IRC [-],BRF [-]
0.0,0.2933572075370688,0.2933572075370688
1.0,-0.028249837711548948,0.26510736982551986
2.0,0.015596796916256806,0.2807041667417767
3.0,-0.02614862999723319,0.25455553674454345
4.0,0.025029389034564743,0.2795849257791082
5.0,-0.02666804061389774,0.2529168851652105
6.0,-0.030995720981583864,0.22192116418362662
7.0,-0.018605813054556237,0.20331535112907037
8.0,-0.01454166076386827,0.1887736903652021
