Frequency [cpd],Amplitude [m],Phase [rad]
0.0,1.9909154398312464e-06,-5.556125353576129e-14
0.010931450694602598,2.34760720249532e-06,-2.6029053376750113
0.021862901389205196,2.3699383552572535e-06,2.0717527180158744
0.03279435208380779,3.834529372457892e-06,-0.9357993178016507
0.04372580277841039,6.390156757164715e-06,0.8358801838316023
0.05465725347301299,1.2556604196953941e-05,2.936342298321038
0.06558870416761559,2.6338965997897478e-05,-1.5150492850868533
0.07652015486221819,6.968794244823542e-05,1.8300309890551452
0.08745160555682079,5.613829379407463e-05,-1.03340248946068
0.09838305625142338,0.0002308978939519305,-1.4301019150332683
0.10931450694602599,0.0006919655924922917,1.4049481836967048
0.12024595764062858,0.0006511085400410629,-2.174869343473708
0.13117740833523117,0.0002808141873447071,0.5430370885488668
0.14210885902983378,0.00012716498648779502,2.521762106886483
0.15304030972443639,0.0014313047159639242,-0.6911133030425363
0.16397176041903896,0.0026992313919695665,2.496608627475767
0.17490321111364157,0.0013038528860765657,-0.47094064794159657
0.18583466180824418,0.001221201991724096,-0.6666209133754363
0.19676611250284676,0.0021081982201631854,-2.7011774216637643
0.20769756319744936,0.0031705262929479566,1.0946775664017112
0.21862901389205197,0.0013508885378762797,-2.288900995751893
0.22956046458665455,0.0018970340442793084,-0.9086892129880026
0.24049191528125716,0.002364916105411245,2.5512839452592835
0.25142336597585974,0.0012837949847260622,0.12222032677415327
0.26235481667046234,0.0012402765392228905,-0.7532346739991543
0.27328626736506495,0.002567860023856415,2.9120467448515366
0.28421771805966756,0.0013807154911814415,0.24226209590194236
0.29514916875427016,0.0012384148384979568,-0.4567341657667077
0.30608061944887277,0.002618748557269793,2.9568719422678864
0.3170120701434753,0.006418950467064089,-0.22547302807336825
0.32794352083807793,0.009437671340949966,3.0625834978259925
0.33887497153268054,0.006346416045636582,0.22070172662805293
0.34980642222728314,0.003283944581368657,2.851040399418152
0.36073787292188575,0.007275134405193443,-0.9950119148568466
0.37166932361648836,0.004485601102312796,2.2511548347014942
0.38260077431109096,0.002336425332618891,1.9401973572412163
0.3935322250056935,0.0033394382851235885,0.21735281266004045
0.4044636757002961,0.005540964907602614,-1.9747746770094574
0.41539512639489873,0.003762732304392916,1.3725906365044596
0.42632657708950134,0.0016928990731537614,-2.230438278285441
0.43725802778410394,0.0022705615222847276,1.3376183626830163
0.44818947847870655,0.0027309834032655357,-1.6870519159051343
0.4591209291733091,0.00017363055347395797,-0.3079200745593905
0.4700523798679117,0.002824273471978725,0.5726480433663018
0.4809838305625143,0.0031364761321547668,2.929280188735458
0.4919152812571169,0.0023718043225829442,-1.5486176340347555
0.5028467319517195,0.0025138969131659815,0.9371698220664231
0.5137781826463221,0.0023231472729019873,-2.666682166925913
0.5247096333409247,0.0037111978907099392,0.3186307442573144
0.5356410840355273,0.003934222119454353,-2.342749363703588
0.5465725347301299,0.0025553959781950773,1.319020051066195
0.5575039854247326,0.000644299022741932,1.6086372562175497
0.5684354361193351,0.0013944256219632857,-1.6833644480681265
0.5793668868139377,0.0010658950744322497,-0.8079296807866888
0.5902983375085403,0.0011718488624536125,2.3882828056063845
0.6012297882031429,0.0007461357526325912,1.7589546753498726
0.6121612388977455,0.0014320828486530462,-0.39114802997077364
0.6230926895923481,0.0017073485677700255,-2.4887752783108152
0.6340241402869506,0.0018636288381341938,0.9665375843629155
0.6449555909815533,0.0010317376466266036,-2.1612336684233044
0.6558870416761559,0.001737409721856627,1.700831762856636
0.6668184923707585,0.003442011482447105,-1.697186102365385
0.6777499430653611,0.002726941305995615,1.0078973856060258
0.6886813937599637,0.001046822740543388,-2.9434492946607205
0.6996128444545663,0.0013388260936019751,0.23491653960100345
0.7105442951491688,0.0023385134582907165,-2.628680782169834
0.7214757458437715,0.0009702083640858135,1.0972534159340321
0.732407196538374,0.0014637437596094428,0.19807225643967263
0.7433386472329767,0.0008838060368116588,-2.8950281990342703
0.7542700979275793,0.0014356036031898448,-1.6950202967579486
0.7652015486221819,0.001732167953365665,1.2232499691016816
0.7761329993167845,0.0010464906971536514,-3.024848207322238
0.787064450011387,0.001433984474969123,-0.20077979234937737
0.7979959007059897,0.001131885406269097,2.872117073643253
0.8089273514005922,0.0008823803420019782,-1.1163913559258263
0.8198588020951949,0.001072558722700273,1.8479207346777842
0.8307902527897975,0.0010010862566467433,-1.4127635985540425
0.8417217034844,0.0005315499161370793,2.3200424110092506
0.8526531541790027,0.0020843308471390756,-0.06040260403506646
0.8635846048736052,0.003052541670839999,2.8293969557459575
0.8745160555682079,0.0023683550806632802,-0.609282975237013
0.8854475062628104,0.0016307291989850713,2.689481239114316
0.8963789569574131,0.0004144589898164899,-0.2609270038147517
0.9073104076520156,0.0011254533225500797,-0.23199124151940123
0.9182418583466182,0.0008411692822067018,2.4030416170154334
0.9291733090412209,0.0018456436620853305,-2.1782015212648713
0.9401047597358234,0.003032265120728622,0.7569662930192032
0.9510362104304261,0.0019216632870845268,-2.846654834368791
0.9619676611250286,0.001335741494025636,-1.11019221809805
0.9728991118196313,0.00027013402864515553,-1.1975690018803942
0.9838305625142338,0.0011694220035101074,-2.0285507314757107
0.9947620132088364,0.009028901159817292,1.4836408267851093
1.005693463903439,0.008683194750315633,-1.6698689687034833
1.0166249145980417,0.0013584056262068908,0.7364297691367353
1.0275563652926443,0.0014165371196526496,2.534793933912296
1.0384878159872468,0.0014823932292368416,0.5487232390733785
1.0494192666818494,0.0018349811278754915,-2.1035150328816354
1.060350717376452,0.001323491817337569,1.4274895684813909
1.0712821680710547,0.001131768073125263,-1.1048782613328558
1.0822136187656572,0.001421175624736566,2.199011111682009
1.0931450694602598,0.0017755406479028814,-0.9691983361291151
1.1040765201548624,0.0019595715343392714,2.330357446554117
1.1150079708494651,0.0016351880508763328,-0.2886964131940687
1.1259394215440677,0.0010002721623143776,2.464499440019795
1.1368708722386702,0.002061003025234626,-1.9454888566919095
1.1478023229332728,0.0017842022274169853,1.1369253322045065
1.1587337736278753,0.00102123810506507,-0.7671589255238015
1.169665224322478,0.0018383574611059732,2.7385288121384628
1.1805966750170807,0.0019774725403264907,-0.43776602974420664
1.1915281257116832,0.00168132087977897,2.6078246049867713
1.2024595764062858,0.0013244484256366106,-0.29614081702899087
1.2133910271008883,0.0011642459675432254,3.060915609064857
1.224322477795491,0.00043245706085198076,-0.10258456376635541
1.2352539284900936,0.0002453344259817484,-1.8106226355501758
1.2461853791846962,0.0007809251726890433,0.5861522245267203
1.2571168298792987,0.001237527222009745,-2.0803698072263748
1.2680482805739013,0.001567716118913168,1.8407644213610508
1.278979731268504,0.0012356171590472815,-0.7540692969804202
1.2899111819631066,0.0008600785504339294,2.8461753011167468
1.3008426326577092,0.0008242043260044739,0.012312864231227197
1.3117740833523117,0.0010099725888546506,-2.7979228724436394
1.3227055340469145,0.0010743299188320414,-0.2552270422346654
1.333636984741517,0.0011537016447942796,2.331638249511636
1.3445684354361196,0.0003807618960245344,0.12181951769725648
1.3554998861307221,0.0011372124026207673,-1.3016958931402527
1.3664313368253247,0.0014264878218519486,2.137067812171047
1.3773627875199275,0.0007883247231391116,-1.0786359380846418
1.38829423821453,0.00040315433907029037,1.3904766109463451
1.3992256889091326,0.00028291445248454587,-1.8064360383781792
1.4101571396037351,0.000178488953764156,2.712387083513654
1.4210885902983377,0.0009008265642643842,-0.27404333809968245
1.4320200409929404,0.0014076346023189881,2.6207068838035337
1.442951491687543,0.0009595202823628127,-1.181435475212478
1.4538829423821455,0.0008672962108395177,1.262301910403705
1.464814393076748,0.0011211763898250366,-1.5035487406938999
1.4757458437713507,0.0010975887386333646,2.224592392582169
1.4866772944659534,0.000626241181509905,0.8185494515884647
1.497608745160556,0.0010674995194859668,-1.2599141519981674
1.5085401958551585,0.0003002217575493715,1.295571026811655
1.519471646549761,0.0012293648542958608,2.648896345536138
1.5304030972443639,0.001525797823803096,-0.12460172809172151
1.5413345479389664,0.0016089578081143075,-2.508620698878444
1.552265998633569,0.0012005752705109905,1.1947607220834102
1.5631974493281715,0.0005495780199491537,-1.1903778653959443
1.574128900022774,0.00020815901633991992,1.612306271832201
1.5850603507173768,0.00020228976631181324,-0.9995976423857857
1.5959918014119794,0.000686271782304448,3.0632768634322676
1.606923252106582,0.0010631922705012578,0.04231097007090348
1.6178547028011845,0.0011874672449619218,-2.892766895034562
1.628786153495787,0.0010657266799062402,0.706047082798726
1.6397176041903898,0.0011266402257048933,-1.871255539833613
1.6506490548849924,0.0009760097755776114,1.8362647720994851
1.661580505579595,0.0007685397533064243,-0.08700969620150295
1.6725119562741975,0.0007240538802107053,-2.43635133369499
1.6834434069688,0.0002901810540746364,0.9669601344873298
1.6943748576634028,0.00020216138641005732,2.4376673209050526
1.7053063083580053,0.00018745437363654576,-0.8999087081114866
1.716237759052608,0.00017964287597823983,-0.7329682503003269
1.7271692097472104,0.0005539457298792019,2.7650348787294714
1.7381006604418132,0.0007706136054448803,-0.05360936671075953
1.7490321111364158,0.000531782768940847,-2.4501194036193024
1.7599635618310183,0.0005724571708604283,1.8636050847999592
1.7708950125256209,0.0004007166199614011,-0.8803796820174944
1.7818264632202234,0.0002474091233835852,2.356565834089992
1.7927579139148262,0.00023939455608586548,-0.0046726309709878315
1.8036893646094287,0.000708605542553437,-2.5468685164446025
1.8146208153040313,0.0008365813274792599,0.5662218850944492
1.8255522659986338,0.000427570964843447,-2.1372190808269944
1.8364837166932364,0.0002174785560040025,1.3424832036506102
1.8474151673878392,0.00016868530522559994,-3.0443878241532722
1.8583466180824417,0.0001582663972432241,-0.1859707983696567
1.8692780687770443,0.0003075598076556354,1.4134106975989373
1.8802095194716468,0.0006083031316133732,-2.018250213877563
1.8911409701662494,0.0004194198547783106,1.7846104969270877
1.9020724208608522,0.00039612047007193696,-0.6971841048165683
1.9130038715554547,7.23861160030783e-05,0.12062274798277067
1.9239353222500573,0.0003327602573495897,0.49530635526612743
1.9348667729446598,0.0009152105815529491,2.970527426576051
1.9457982236392626,0.0006827335953572778,-0.3160805891454016
1.9567296743338651,0.00018879316973107705,-2.936600664516481
1.9676611250284677,0.0004197251172982305,1.8952591247807704
1.9785925757230702,0.0005949394451552817,-1.4860556722040692
1.9895240264176728,0.005210309241001993,-1.3386372496260952
2.0004554771122756,0.009910773450687558,1.751773054802248
2.011386927806878,0.0038593248416826783,-1.5757611039063275
2.0223183785014807,0.0012120614545399464,-0.39494775712206814
2.0332498291960834,0.000672988360130958,-2.70215283061653
2.0441812798906858,0.00026519613563565824,0.7703722512221866
2.0551127305852885,0.00012165823102858388,-1.6662314872623891
2.066044181279891,0.00033764528935148924,2.199757007620545
2.0769756319744936,0.0004048428194480924,-0.41384388277596706
2.0879070826690964,0.00035731895606578554,-1.6361980456822085
2.0988385333636987,0.0007008131173617655,2.2305157461001177
2.1097699840583015,0.0005056922250473536,0.10891488739127983
2.120701434752904,0.0007188329985477705,-2.266254902247035
2.1316328854475066,0.0006502046594230595,0.9649725266648898
2.1425643361421094,0.0005951758596834482,-1.6189875243736922
2.1534957868367117,0.0007230400156642099,2.1995618749966264
2.1644272375313145,0.0008770230167139397,-0.6709133030576753
2.175358688225917,0.0008177906370024959,2.2664255014941554
2.1862901389205196,0.00044613396286719345,-0.6991158819321837
2.1972215896151224,0.0006853774143712552,-2.9040477849344373
2.2081530403097247,0.0009322527805422651,0.3539440359037863
