Datetime [UTC+0.00],Baro [m],Earth tides [nstr],BLM-1 [m],BLM-1_corrected [m]
25/06/2009 22:00:00,9.49478567,45.82262742456506,5.09169882,5.1347
25/06/2009 22:15:00,9.49344144,45.72346884726008,5.09126361,5.1326
25/06/2009 22:30:00,9.49047334,45.15198557837435,5.09704863,5.1328
25/06/2009 22:45:00,9.48966183,44.11490635635299,5.09706691,5.1326
25/06/2009 23:00:00,9.49095627,42.62541564263877,5.09875924,5.1327
25/06/2009 23:15:00,9.48966183,40.702955206393156,5.10311066,5.1328
25/06/2009 23:30:00,9.48931249,38.372926509832936,5.10710491,5.133
25/06/2009 23:45:00,9.48764298,35.666298767470664,5.1124737,5.1332
26/06/2009 00:00:00,9.48581914,32.619130939751166,5.11559541,5.1335
26/06/2009 00:15:00,9.48495785,29.27200523596069,5.12398397,5.1337
26/06/2009 00:30:00,9.48336882,25.6694071474123,5.12925221,5.134
26/06/2009 00:45:00,9.48192004,21.859028990516503,5.13523761,5.1342
26/06/2009 01:00:00,9.48351071,17.89103326432863,5.14124058,5.1343
26/06/2009 01:15:00,9.48024141,13.817278517564876,5.14841842,5.1344
26/06/2009 01:30:00,9.4836526,9.690522266852264,5.1533302,5.1344
26/06/2009 01:45:00,9.48010616,5.563614269149333,5.16026406,5.1344
26/06/2009 02:00:00,9.48447408,1.4886935531005867,5.16455853,5.1343
26/06/2009 02:15:00,9.48455458,-2.4835975246601354,5.17183409,5.1342
26/06/2009 02:30:00,9.48371899,-6.304869307284857,5.17612786,5.134
26/06/2009 02:45:00,9.48539845,-9.929698660932226,5.18082098,5.1339
26/06/2009 03:00:00,9.4862108,-13.316289121000091,5.18439759,5.1337
26/06/2009 03:15:00,9.49025096,-16.427066901430887,5.18940921,5.1335
26/06/2009 03:30:00,9.48903368,-19.229203494776513,5.19306668,5.1334
26/06/2009 03:45:00,9.49247641,-21.695056929075776,5.1957117,5.1333
26/06/2009 04:00:00,9.49066418,-23.80252520986699,5.19893255,5.1332
26/06/2009 04:15:00,9.49238016,-25.535307032991525,5.20101862,5.1333
26/06/2009 04:30:00,9.49535572,-26.883066476175127,5.20244729,5.1334
26/06/2009 04:45:00,9.49298673,-27.841500034002614,5.20451789,5.1337
26/06/2009 05:00:00,9.49183998,-28.41230602122142,5.20547058,5.1341
26/06/2009 05:15:00,9.49501884,-28.603058003315066,5.2043161,5.1347
26/06/2009 05:30:00,9.49603697,-28.42698549234277,5.20414033,5.1355
26/06/2009 05:45:00,9.49842091,-27.902666643216655,5.20387456,5.1364
26/06/2009 06:00:00,9.49872046,-27.053639076331528,5.20065934,5.1376
26/06/2009 06:15:00,9.50287016,-25.90793621482731,5.19927917,5.1394
26/06/2009 06:30:00,9.50244946,-24.497557639911456,5.19631987,5.1391
26/06/2009 06:45:00,9.50158649,-22.85788291992752,5.19306668,5.1383
26/06/2009 07:00:00,9.5011741,-21.027039146078742,5.1916373,5.1394
26/06/2009 07:15:00,9.50097909,-19.04523300120781,5.18869136,5.1395
26/06/2009 07:30:00,9.5011741,-16.9540585926304,5.1861068,5.14
26/06/2009 07:45:00,9.50300208,-14.795792494071991,5.18227356,5.1403
26/06/2009 08:00:00,9.49904074,-12.612687466806761,5.1800068,5.1403
26/06/2009 08:15:00,9.50040987,-10.446276171000232,5.17756849,5.1414
26/06/2009 08:30:00,9.49970955,-8.336695842549076,5.17394266,5.1409
26/06/2009 08:45:00,9.50202047,-6.322044408754484,5.16958913,5.1404
26/06/2009 09:00:00,9.50509229,-4.437777860385127,5.16602799,5.1412
26/06/2009 09:15:00,9.50318381,-2.7161579026874287,5.16346734,5.1412
26/06/2009 09:30:00,9.50638589,-1.1857579897091906,5.16040327,5.1416
26/06/2009 09:45:00,9.50795832,0.12896517767218296,5.1586336,5.143
26/06/2009 10:00:00,9.50827031,1.2080287211393819,5.15816394,5.1447
26/06/2009 10:15:00,9.50850016,2.036204433075197,5.15495715,5.1433
26/06/2009 10:30:00,9.50982779,2.603219844587423,5.15370424,5.1436
26/06/2009 10:45:00,9.50672776,2.9038772149384355,5.15336817,5.1432
26/06/2009 11:00:00,9.50879057,2.938089416102954,5.15283241,5.1435
26/06/2009 11:15:00,9.50951331,2.710832952067113,5.15294983,5.1438
26/06/2009 11:30:00,9.50804876,2.232019594635041,5.15314458,5.1432
26/06/2009 11:45:00,9.50832176,1.5162893194775726,5.15414086,5.1434
26/06/2009 12:00:00,9.51203334,0.5827283726024926,5.15470052,5.144
26/06/2009 12:15:00,9.51176947,-0.5454826258583363,5.15629442,5.1446
26/06/2009 12:30:00,9.51486038,-1.8414846394329807,5.15632676,5.1441
26/06/2009 12:45:00,9.5165863,-3.2752134334163987,5.15733851,5.1443
26/06/2009 13:00:00,9.51930049,-4.813922456026466,5.15873133,5.1448
26/06/2009 13:15:00,9.51994936,-6.422747102087327,5.15939083,5.1439
26/06/2009 13:30:00,9.51969462,-8.065301515525743,5.16046585,5.143
26/06/2009 13:45:00,9.52455543,-9.704298649555332,5.16187273,5.1437
26/06/2009 14:00:00,9.52513462,-11.302183996257966,5.16518358,5.1457
26/06/2009 14:15:00,9.52556112,-12.821773223230135,5.16613275,5.1449
26/06/2009 14:30:00,9.52592787,-14.226883915716693,5.16772032,5.1448
26/06/2009 14:45:00,9.52707794,-15.482951718317338,5.16895143,5.1448
26/06/2009 15:00:00,9.52536364,-16.557621399813115,5.17066134,5.1447
26/06/2009 15:15:00,9.52745051,-17.421303725335278,5.17155637,5.145
26/06/2009 15:30:00,9.52734098,-18.047689508110906,5.17350604,5.1462
26/06/2009 15:45:00,9.52550303,-18.414212823077992,5.17376618,5.1455
26/06/2009 16:00:00,9.52681988,-18.502456090117935,5.17374017,5.1457
26/06/2009 16:15:00,9.52713105,-18.298490567514634,5.17380345,5.1464
26/06/2009 16:30:00,9.52579761,-17.793146727084785,5.17428014,5.1472
26/06/2009 16:45:00,9.52339126,-16.982210000502043,5.17282615,5.1461
26/06/2009 17:00:00,9.5244625,-15.866538479569787,5.17133982,5.1462
26/06/2009 17:15:00,9.52580341,-14.452100308154547,5.16895143,5.1463
26/06/2009 17:30:00,9.52550303,-12.749929705581549,5.16698559,5.1469
26/06/2009 17:45:00,9.52532878,-10.776001794681424,5.16447978,5.1473
26/06/2009 18:00:00,9.5244625,-8.551027655597368,5.16107965,5.1466
26/06/2009 18:15:00,9.52382939,-6.100172271165197,5.15885859,5.1477
26/06/2009 18:30:00,9.52255403,-3.452699252811252,5.15499511,5.1471
26/06/2009 18:45:00,9.52272247,-0.6415474186117402,5.15080189,5.1468
26/06/2009 19:00:00,9.5218064,2.2971545816460024,5.14637032,5.1463
26/06/2009 19:15:00,9.52261625,5.3246283548018685,5.14197461,5.1465
26/06/2009 19:30:00,9.52093099,8.400032378696656,5.13758171,5.1461
26/06/2009 19:45:00,9.51989046,11.481086122188929,5.13515605,5.1476
26/06/2009 20:00:00,9.51733891,14.52472194873254,5.1310015,5.1469
26/06/2009 20:15:00,9.51508026,17.487754526129624,5.12821867,5.1473
26/06/2009 20:30:00,9.5147915,20.327557069308963,5.12598988,5.1487
26/06/2009 20:45:00,9.510363,23.00273351757891,5.12380327,5.1487
26/06/2009 21:00:00,9.51064761,25.473775700922378,5.11893298,5.147
26/06/2009 21:15:00,9.50657924,27.703694686839164,5.12279012,5.1525
26/06/2009 21:30:00,9.50780065,29.65861582186783,5.11457875,5.1469
26/06/2009 21:45:00,9.50599673,31.30832748890277,5.11491201,5.1489
26/06/2009 22:00:00,9.50589716,32.62677428763742,5.11124118,5.1468
26/06/2009 22:15:00,9.50169271,33.592486202321176,5.11173756,5.147
26/06/2009 22:30:00,9.50287016,34.188936336213885,5.11110267,5.1471
26/06/2009 22:45:00,9.49989292,34.40482094990897,5.11118142,5.1463
26/06/2009 23:00:00,9.50129524,34.23425682213477,5.11102252,5.1457
26/06/2009 23:15:00,9.49891545,33.67689233467325,5.11303125,5.1459
26/06/2009 23:30:00,9.49782182,32.7379301432288,5.11493802,5.1456
26/06/2009 23:45:00,9.49702938,31.4280608067763,5.11730603,5.1454
27/06/2009 00:00:00,9.49641866,29.763309637389273,5.11891399,5.144
27/06/2009 00:15:00,9.49334684,27.764791320769895,5.12314799,5.1439
27/06/2009 00:30:00,9.4937302,25.45839527184728,5.12722732,5.1442
27/06/2009 00:45:00,9.49311699,22.874382592871953,5.1306612,5.1432
27/06/2009 01:00:00,9.49383393,20.046918976469705,5.13511738,5.1435
27/06/2009 01:15:00,9.49482136,17.013544666506117,5.13885571,5.1429
27/06/2009 01:30:00,9.49436746,13.81459152225255,5.14338782,5.1425
27/06/2009 01:45:00,9.4959905,10.492557055326888,5.1480957,5.1426
27/06/2009 02:00:00,9.49482136,7.091446033134586,5.15304756,5.1422
27/06/2009 02:15:00,9.49592163,3.6560907712548034,5.15802051,5.1422
27/06/2009 02:30:00,9.4956279,0.23146156065537948,5.1635496,5.1425
27/06/2009 02:45:00,9.49670908,-3.138021211528468,5.16704184,5.1412
27/06/2009 03:00:00,9.49737623,-6.409161787645298,5.17129623,5.1408
27/06/2009 03:15:00,9.49922827,-9.540639458360147,5.17523423,5.1406
27/06/2009 03:30:00,9.5001767,-12.4936240284649,5.17890998,5.1404
27/06/2009 03:45:00,9.50111186,-15.232346378900923,5.18129556,5.1391
27/06/2009 04:00:00,9.50308424,-17.72461504248769,5.18463735,5.1394
27/06/2009 04:15:00,9.50438864,-19.942270732992835,5.1867445,5.139
27/06/2009 04:30:00,9.50568225,-21.861571921454065,5.18924891,5.1392
27/06/2009 04:45:00,9.50754758,-23.463505816030825,5.19095671,5.1394
27/06/2009 05:00:00,9.50841885,-24.7340204463625,5.19232914,5.1394
27/06/2009 05:15:00,9.50966598,-25.664174953638625,5.19362001,5.1399
27/06/2009 05:30:00,9.51060114,-26.25020661601208,5.19357923,5.1395
27/06/2009 05:45:00,9.51093222,-26.493514568475696,5.19476745,5.1407
27/06/2009 06:00:00,9.51264239,-26.400561580442552,5.19276646,5.1395
27/06/2009 06:15:00,9.51490185,-25.98269660785242,5.19111772,5.1396
27/06/2009 06:30:00,9.51466122,-25.255902116260142,5.18948866,5.1393
27/06/2009 06:45:00,9.51641204,-24.240471355849046,5.18708269,5.1392
27/06/2009 07:00:00,9.51850142,-22.96062183996118,5.18449813,5.1395
27/06/2009 07:15:00,9.51923162,-21.444052219701568,5.1817132,5.1396
27/06/2009 07:30:00,9.52220884,-19.72145054562035,5.17761981,5.1394
27/06/2009 07:45:00,9.52382939,-17.825962553714582,5.1737247,5.1394
27/06/2009 08:00:00,9.52369413,-15.79262910056052,5.1709025,5.1401
27/06/2009 08:15:00,9.52539683,-13.657802197863056,5.16674514,5.1399
27/06/2009 08:30:00,9.52632783,-11.458549259905919,5.16390395,5.1411
27/06/2009 08:45:00,9.52665808,-9.232055180837163,5.15994486,5.141
27/06/2009 09:00:00,9.52785876,-7.01503170776549,5.15602936,5.1411
27/06/2009 09:15:00,9.52917146,-4.843143277963397,5.15249212,5.1416
27/06/2009 09:30:00,9.53034891,-2.750458053971919,5.14847818,5.1415
27/06/2009 09:45:00,9.53054805,-0.7689323306977205,5.14494024,5.1415
27/06/2009 10:00:00,9.53268058,1.072064183107079,5.14132144,5.1416
27/06/2009 10:15:00,9.53290461,2.7461754759744768,5.13927475,5.1427
27/06/2009 10:30:00,9.53404471,4.230432856378066,5.13595054,5.1423
27/06/2009 10:45:00,9.53586774,5.505570124635367,5.13326755,5.1426
27/06/2009 11:00:00,9.53769738,6.556276301577001,5.13042989,5.1425
27/06/2009 11:15:00,9.53720117,7.371382926523239,5.12951095,5.1432
27/06/2009 11:30:00,9.53716217,7.94398396183248,5.12810055,5.1429
27/06/2009 11:45:00,9.53803592,8.271487370788186,5.12771948,5.1435
27/06/2009 12:00:00,9.53964569,8.355598455588385,5.12634846,5.1432
27/06/2009 12:15:00,9.5440468,8.202236039321427,5.12499782,5.1435
27/06/2009 12:30:00,9.54535702,7.821383537641161,5.12271278,5.1419
27/06/2009 12:45:00,9.54898312,7.2268778809793535,5.12231413,5.1424
27/06/2009 13:00:00,9.55102768,6.436140106333408,5.12301019,5.1434
27/06/2009 13:15:00,9.55120941,5.469852229742961,5.12420544,5.1438
27/06/2009 13:30:00,9.5515579,4.351585728508662,5.12517851,5.1436
27/06/2009 13:45:00,9.55363565,3.10738759908581,5.12652774,5.1441
27/06/2009 14:00:00,9.55488446,1.7653305065218958,5.12855897,5.145
27/06/2009 14:15:00,9.55708336,0.35503399948748404,5.12889645,5.1444
27/06/2009 14:30:00,9.55890306,-1.0928358724909035,5.12967055,5.1442
27/06/2009 14:45:00,9.5594532,-2.5470809389688336,5.13233245,5.1454
27/06/2009 15:00:00,9.55924244,-3.9764915216132577,5.13279156,5.1439
27/06/2009 15:15:00,9.56146622,-5.350365454522461,5.13485864,5.1448
27/06/2009 15:30:00,9.56195496,-6.639017726398415,5.13647012,5.1451
27/06/2009 15:45:00,9.56182967,-7.8142731010751225,5.13736445,5.1444
27/06/2009 16:00:00,9.56297558,-8.849934315131575,5.13970996,5.1457
27/06/2009 16:15:00,9.56202715,-9.722218791667622,5.14221647,5.1468
27/06/2009 16:30:00,9.56142307,-10.410157244784267,5.14263129,5.1459
27/06/2009 16:45:00,9.56158322,-10.895948075964299,5.14289073,5.1454
27/06/2009 17:00:00,9.56075013,-11.165262076506709,5.14479892,5.1465
27/06/2009 17:15:00,9.56071944,-11.207492643588433,5.14535858,5.1469
27/06/2009 17:30:00,9.56019833,-11.015947484447455,5.14519897,5.1468
27/06/2009 17:45:00,9.55909723,-10.58797861564497,5.14533467,5.1471
27/06/2009 18:00:00,9.55816621,-9.925048353218601,5.14513781,5.1473
27/06/2009 18:15:00,9.55751651,-9.032729924561755,5.14364796,5.1466
27/06/2009 18:30:00,9.55491101,-7.920642302714191,5.14408458,5.1475
27/06/2009 18:45:00,9.55477826,-6.602319855997456,5.14233037,5.1471
27/06/2009 19:00:00,9.55381821,-5.095018407212246,5.14173626,5.1482
27/06/2009 19:15:00,9.55190226,-3.4194602926415834,5.13998557,5.148
27/06/2009 19:30:00,9.54994317,-1.5995219869107524,5.13865392,5.1483
27/06/2009 19:45:00,9.54969257,0.33813120014628145,5.13668738,5.1486
27/06/2009 20:00:00,9.5472016,2.364457959881568,5.13476232,5.1486
27/06/2009 20:15:00,9.54536614,4.448495138437043,5.1332092,5.149
27/06/2009 20:30:00,9.54365681,6.55784625299008,5.13084049,5.1487
27/06/2009 20:45:00,9.54243373,8.659196775183409,5.12961008,5.1496
27/06/2009 21:00:00,9.54157407,10.718848056928769,5.12808087,5.1505
27/06/2009 21:15:00,9.54006805,12.703261368494381,5.12346931,5.148
27/06/2009 21:30:00,9.53818446,14.579603248394509,5.1225124,5.1488
27/06/2009 21:45:00,9.53669253,16.316283237929973,5.12158151,5.1495
27/06/2009 22:00:00,9.53513337,17.883475096644787,5.11879376,5.1481
27/06/2009 22:15:00,9.53365639,19.253612772258375,5.11766109,5.1481
27/06/2009 22:30:00,9.53080611,20.40185273068128,5.11782209,5.1486
27/06/2009 22:45:00,9.53058457,21.30649473628136,5.1173447,5.1488
27/06/2009 23:00:00,9.52801393,21.949353804351286,5.11674637,5.148
27/06/2009 23:15:00,9.52670123,22.316076818094626,5.11698542,5.1479
27/06/2009 23:30:00,9.52378873,22.396398199815344,5.11873752,5.1484
27/06/2009 23:45:00,9.52272247,22.18433003559717,5.1204861,5.1489
28/06/2009 00:00:00,9.52087539,21.6782836113561,5.12100287,5.1476
28/06/2009 00:15:00,9.51850142,20.88111756590086,5.12420544,5.1484
28/06/2009 00:30:00,9.51758286,19.800117146657048,5.12654813,5.1484
28/06/2009 00:45:00,9.5153657,18.446898158955754,5.12925221,5.148
28/06/2009 01:00:00,9.51589842,16.837241364661033,5.13153795,5.1475
28/06/2009 01:15:00,9.51659211,14.99085855172417,5.13420126,5.1475
28/06/2009 01:30:00,9.51582622,12.9310943752352,5.13795997,5.1479
28/06/2009 01:45:00,9.5155217,10.684569001203501,5.13986815,5.1461
28/06/2009 02:00:00,9.51555986,8.280767626967418,5.1434286,5.1459
28/06/2009 02:15:00,9.51490185,5.751583882054266,5.1473448,5.1458
28/06/2009 02:30:00,9.51513917,3.1308249118858664,5.15145717,5.1459
28/06/2009 02:45:00,9.51422394,0.45368659811842044,5.15466115,5.1447
28/06/2009 03:00:00,9.51638549,-2.243792138988641,5.15811753,5.1446
28/06/2009 03:15:00,9.51667259,-4.9252866880491695,5.16145791,5.1442
28/06/2009 03:30:00,9.51665849,-7.554746327274784,5.16455853,5.1434
28/06/2009 03:45:00,9.51917021,-10.096946649205089,5.16750025,5.1434
28/06/2009 04:00:00,9.52060738,-12.518025641142287,5.16990693,5.143
28/06/2009 04:15:00,9.52213499,-14.785994601556002,5.17239235,5.1428
28/06/2009 04:30:00,9.52341118,-16.871215599444263,5.17370431,5.1418
28/06/2009 04:45:00,9.52541426,-18.74683785582153,5.17583116,5.142
28/06/2009 05:00:00,9.52860888,-20.389186228571855,5.17535376,5.1405
28/06/2009 05:15:00,9.52914989,-21.77809589587062,5.17787996,5.1416
28/06/2009 05:30:00,9.52874828,-22.897188339286373,5.17958846,5.1418
28/06/2009 05:45:00,9.52807866,-23.734084804123032,5.18002508,5.1409
28/06/2009 06:00:00,9.52903123,-24.280554539274345,5.18175327,5.1421
28/06/2009 06:15:00,9.52777247,-24.532596269193633,5.18359256,5.1434
28/06/2009 06:30:00,9.52716756,-24.49045250403025,5.18233332,5.142
28/06/2009 06:45:00,9.52793178,-24.15855742877074,5.18217372,5.1425
28/06/2009 07:00:00,9.52720491,-23.54542020767252,5.18177366,5.1429
28/06/2009 07:15:00,9.52922291,-22.66344657727258,5.17968971,5.1428
28/06/2009 07:30:00,9.52727211,-21.52870256259716,5.17875108,5.1432
28/06/2009 07:45:00,9.52798655,-20.160625021886677,5.17614614,5.1428
28/06/2009 08:00:00,9.52711031,-18.581684492592068,5.1742021,5.143
28/06/2009 08:15:00,9.52803053,-16.817006465564116,5.17168363,5.1434
28/06/2009 08:30:00,9.52833755,-14.89395774791152,5.16809718,5.1429
28/06/2009 08:45:00,9.52841554,-12.841704983151052,5.16574886,5.1438
28/06/2009 09:00:00,9.5292868,-10.690752677952373,5.16121886,5.1428
28/06/2009 09:15:00,9.52935236,-8.472468238285721,5.15819909,5.1433
28/06/2009 09:30:00,9.53030245,-6.2186015467874745,5.15577062,5.1447
28/06/2009 09:45:00,9.52769861,-3.9608065224167146,5.15364589,5.1453
28/06/2009 10:00:00,9.52957307,-1.7301718995784758,5.14958836,5.145
28/06/2009 10:15:00,9.52921213,0.44323184493806106,5.14517437,5.144
28/06/2009 10:30:00,9.53117951,2.5307828931675767,5.14189516,5.1446
28/06/2009 10:45:00,9.53141434,4.505709780519098,5.13841698,5.1445
28/06/2009 11:00:00,9.53138031,6.343458911834634,5.13621139,5.1452
28/06/2009 11:15:00,9.53173961,8.0220230521159,5.13372245,5.1456
28/06/2009 11:30:00,9.53164086,9.522226620246563,5.13265024,5.1469
28/06/2009 11:45:00,9.53392772,10.827964327547352,5.12955243,5.1467
28/06/2009 12:00:00,9.53285317,11.926390443282417,5.1282018,5.1471
28/06/2009 12:15:00,9.53586774,12.808056725172538,5.12533741,5.1467
28/06/2009 12:30:00,9.53902087,13.466997813963307,5.12235632,5.1463
28/06/2009 12:45:00,9.54053852,13.900763647329233,5.12110482,5.1468
28/06/2009 13:00:00,9.54169356,14.110399190691114,5.12181353,5.1487
28/06/2009 13:15:00,9.54271917,14.10037250263807,5.12103943,5.1486
28/06/2009 13:30:00,9.54334066,13.878452843052953,5.1200087,5.1478
28/06/2009 13:45:00,9.54747127,13.455541186083789,5.11943006,5.1483
28/06/2009 14:00:00,9.54799819,12.845456111899843,5.12040665,5.1493
28/06/2009 14:15:00,9.54666391,12.064678615521636,5.12106544,5.1487
28/06/2009 14:30:00,9.54905697,11.132059883457272,5.12229866,5.1494
28/06/2009 14:45:00,9.54875244,10.068496545473058,5.12386585,5.1497
28/06/2009 15:00:00,9.5485367,8.896578306229056,5.12475947,5.1489
28/06/2009 15:15:00,9.55098951,7.640213196772745,5.12640681,5.1496
28/06/2009 15:30:00,9.55047755,6.324235956537646,5.12720622,5.1486
28/06/2009 15:45:00,9.55120941,4.974005260330326,5.12969024,5.1495
28/06/2009 16:00:00,9.55139527,3.6149956400298002,5.13153795,5.1495
28/06/2009 16:15:00,9.55098122,2.272390015831111,5.1348031,5.1507
28/06/2009 16:30:00,9.54873336,0.9706787456587482,5.13791989,5.151
28/06/2009 16:45:00,9.54811517,-0.26672897696975434,5.14084615,5.1516
28/06/2009 17:00:00,9.54778161,-1.4178756972610083,5.14360507,5.1523
28/06/2009 17:15:00,9.54760321,-2.4626027897109264,5.14425894,5.1512
28/06/2009 17:30:00,9.54796333,-3.3828689043357443,5.1463893,5.1519
28/06/2009 17:45:00,9.54760321,-4.16303497400445,5.14867575,5.1528
28/06/2009 18:00:00,9.5440858,-4.790111422981942,5.15018528,5.152
28/06/2009 18:15:00,9.54471809,-5.253963717250215,5.15275437,5.1535
28/06/2009 18:30:00,9.54207028,-5.54747295960442,5.15298639,5.1521
28/06/2009 18:45:00,9.54030536,-5.666648852031543,5.15472161,5.1525
28/06/2009 19:00:00,9.54015351,-5.610693018502105,5.15527494,5.1527
28/06/2009 19:15:00,9.53803842,-5.382011395852625,5.15710719,5.1538
28/06/2009 19:30:00,9.53635397,-4.9861751505994985,5.1578377,5.154
28/06/2009 19:45:00,9.5338937,-4.431830355761517,5.15897389,5.1547
28/06/2009 20:00:00,9.53127577,-3.730557453485315,5.15853446,5.1538
28/06/2009 20:15:00,9.52928349,-2.8966823248146985,5.15895421,5.1541
28/06/2009 20:30:00,9.52785876,-1.947041574843253,5.15759795,5.1531
28/06/2009 20:45:00,9.52678255,-0.9007054065409609,5.15744116,5.1536
28/06/2009 21:00:00,9.52499605,0.221337813850572,5.15821807,5.1551
28/06/2009 21:15:00,9.52080154,1.396530516633823,5.15829682,5.155
28/06/2009 21:30:00,9.52062646,2.6011230130921614,5.15662628,5.1542
28/06/2009 21:45:00,9.52027464,3.8105727627816455,5.15845783,5.1573
28/06/2009 22:00:00,9.51765007,4.9999594293959575,5.15604834,5.1555
28/06/2009 22:15:00,9.51478984,6.144408978373339,5.15483762,5.1545
28/06/2009 22:30:00,9.51375926,7.219519826661855,5.15479825,5.1551
28/06/2009 22:45:00,9.5131054,8.201783930133974,5.15467943,5.1559
28/06/2009 23:00:00,9.50747705,9.068995692944666,5.1553558,5.1556
28/06/2009 23:15:00,9.50753596,9.800641709207197,5.15641113,5.1569
28/06/2009 23:30:00,9.50533209,10.378264601683423,5.1561524,5.1564
28/06/2009 23:45:00,9.50152592,10.785794603005156,5.15708329,5.1561
29/06/2009 00:00:00,9.49705344,11.009842841450762,5.15773927,5.1551
29/06/2009 00:15:00,9.49433428,11.039952370458694,5.15992869,5.1556
29/06/2009 00:30:00,9.49154044,10.86879886073106,5.1608413,5.1546
29/06/2009 00:45:00,9.49252039,10.492342518277216,5.16231146,5.1553
29/06/2009 01:00:00,9.4903273,9.909924105660428,5.16394473,5.1551
29/06/2009 01:15:00,9.49243243,9.124305078869165,5.16408184,5.1543
29/06/2009 01:30:00,9.48980455,8.141650641043633,5.16579034,5.1538
29/06/2009 01:45:00,9.49189475,6.971455863101408,5.16779907,5.1544
29/06/2009 02:00:00,9.49235858,5.6264160368435014,5.16887128,5.1537
29/06/2009 02:15:00,9.49196694,4.122243422243938,5.17117811,5.1537
29/06/2009 02:30:00,9.49142094,2.4774335069129747,5.17422882,5.154
29/06/2009 02:45:00,9.49153545,0.7129847925883313,5.175751,5.1528
29/06/2009 03:00:00,9.49189475,-1.1479230573658419,5.17740045,5.1517
29/06/2009 03:15:00,9.49191134,-3.0802871505934863,5.18002508,5.1517
29/06/2009 03:30:00,9.49196694,-5.057669203416465,5.18284798,5.1515
29/06/2009 03:45:00,9.4925818,-7.052606612668674,5.18525466,5.1512
29/06/2009 04:00:00,9.49064843,-9.037039724563673,5.18785749,5.1504
29/06/2009 04:15:00,9.49184412,-10.982748032799101,5.1897474,5.1496
29/06/2009 04:30:00,9.49252039,-12.861787945948214,5.19218922,5.1496
29/06/2009 04:45:00,9.49409613,-14.646924810437447,5.19487362,5.1504
29/06/2009 05:00:00,9.49455997,-16.312052056771318,5.196007,5.1495
29/06/2009 05:15:00,9.49448197,-17.832590647067395,5.19797494,5.1494
29/06/2009 05:30:00,9.49572249,-19.185862432525358,5.19922715,5.1491
29/06/2009 05:45:00,9.49629835,-20.35143156899536,5.20046247,5.1491
29/06/2009 06:00:00,9.49530677,-21.311408773991126,5.20199239,5.1491
29/06/2009 06:15:00,9.49445791,-22.050713924450818,5.20383871,5.1495
29/06/2009 06:30:00,9.49545281,-22.55729327498383,5.20356028,5.1488
29/06/2009 06:45:00,9.49682691,-22.82228840437608,5.20304492,5.1484
29/06/2009 07:00:00,9.49652571,-22.840154856278765,5.20232847,5.1479
29/06/2009 07:15:00,9.49637634,-22.608729311064828,5.20250987,5.1484
29/06/2009 07:30:00,9.49721442,-22.129244992902002,5.20161554,5.1485
29/06/2009 07:45:00,9.49636473,-21.406295863200203,5.20051942,5.1484
29/06/2009 08:00:00,9.49606601,-20.44775096388641,5.1989902,5.1482
29/06/2009 08:15:00,9.49383393,-19.26462103809584,5.19777667,5.1481
29/06/2009 08:30:00,9.49816202,-17.87088026011454,5.19354408,5.1472
29/06/2009 08:45:00,9.49787741,-16.283246540884587,5.1925014,5.1489
29/06/2009 09:00:00,9.49764009,-14.52092443221112,5.188633,5.1477
29/06/2009 09:15:00,9.49743182,-12.605315125990822,5.1867445,5.1487
29/06/2009 09:30:00,9.49845742,-10.559698430416834,5.18362349,5.1491
29/06/2009 09:45:00,9.49936851,-8.408891901094165,5.17978603,5.1489
29/06/2009 10:00:00,9.50047708,-6.1788925111828314,5.17586912,5.149
29/06/2009 10:15:00,9.49996678,-3.896506362393095,5.17306872,5.1497
29/06/2009 10:30:00,9.50021488,-1.5889719709019976,5.1697874,5.15
29/06/2009 10:45:00,9.499449,0.7164173868351056,5.1671248,5.1507
29/06/2009 11:00:00,9.49975685,2.992686908544181,5.16342726,5.1505
29/06/2009 11:15:00,9.50129358,5.213543916134327,5.16018532,5.1512
29/06/2009 11:30:00,9.4997834,7.353727014854954,5.15782083,5.1518
29/06/2009 11:45:00,9.50125126,9.38933616970332,5.15398126,5.1515
29/06/2009 12:00:00,9.5019267,11.29813947045934,5.15082509,5.1518
29/06/2009 12:15:00,9.50196486,13.059852761490545,5.14664663,5.1505
29/06/2009 12:30:00,9.50580423,14.656388751498975,5.14384553,5.1515
29/06/2009 12:45:00,9.50593284,16.07207268474691,5.14243513,5.1527
29/06/2009 13:00:00,9.50834583,17.29382214240961,5.13921217,5.1524
29/06/2009 13:15:00,9.50905611,18.31128904444163,5.13885641,5.1543
29/06/2009 13:30:00,9.51021945,19.116962432992075,5.13603069,5.1533
29/06/2009 13:45:00,9.51228226,19.706231132816807,5.1341647,5.1534
29/06/2009 14:00:00,9.51244656,20.07740589756404,5.13239291,5.1526
29/06/2009 14:15:00,9.51375926,20.23170115894338,5.13237182,5.1534
29/06/2009 14:30:00,9.51524704,20.17317699475746,5.13181849,5.1536
29/06/2009 14:45:00,9.51483547,19.908642417887663,5.13191622,5.1534
29/06/2009 15:00:00,9.51697712,19.447521558282943,5.13189372,5.1536
29/06/2009 15:15:00,9.5178434,18.80168476046715,5.13221433,5.1535
29/06/2009 15:30:00,9.51621456,17.98524704697583,5.13467936,5.1544
29/06/2009 15:45:00,9.51927725,17.014336800184,5.1350773,5.1544
29/06/2009 16:00:00,9.51889639,15.906837888046802,5.13708673,5.1549
