Frequency [cpd],Amplitude [m**2/s**2],Phase [rad]
0.0,0.0024108600566635665,1.5477638698167084e-12
0.0020224151006994185,0.014091123621556985,2.467079026963281
0.004044830201398837,0.01671115357480238,-0.12763584247127105
0.006067245302098255,0.01082506275178191,-2.989169311328905
0.008089660402797674,0.005053702779339827,-0.5048315800791127
0.010112075503497093,0.012315313941624589,2.00375729148606
0.01213449060419651,0.01783657505485135,-0.680186462369413
0.014156905704895929,0.01184606733528999,3.0044432156114205
0.016179320805595348,0.004246117292606052,-1.5770143501670872
0.018201735906294765,0.015275137167716809,1.6447802985497015
0.020224151006994186,0.016483454097767983,-0.9962508788232647
0.022246566107693603,0.009953450618108949,2.372113906732856
0.02426898120839302,0.005423015838090626,-1.6907130773081411
0.02629139630909244,0.01431241941615264,1.105499999988583
0.028313811409791858,0.018809023996888788,-1.4989782200284463
0.03033622651049128,0.009858200244397503,2.2179466135414057
0.032358641611190696,0.0070623255169979015,-2.6649076939412226
0.034381056711890116,0.014997220412448754,0.871228568975119
0.03640347181258953,0.013630316713569028,-1.787739553058074
0.03842588691328895,0.008718917975415278,1.5627618676590838
0.04044830201398837,0.006270513936434896,-2.9825486328963464
0.042470717114687785,0.0177772842166582,0.2646577663817178
0.044493132215387206,0.018920263721725034,-2.2789725519282444
0.046515547316086626,0.007332015779713978,1.2083680450416103
0.04853796241678604,0.010073541639045462,2.7382532371108157
0.05056037751748546,0.018336079204722095,-0.021353819247322974
0.05258279261818488,0.01686162357946354,-2.76062088049608
0.0546052077188843,0.008556113187149527,0.5308323383230767
0.056627622819583716,0.009056406165507465,2.235704654601157
0.058650037920283137,0.020997147531651734,-0.5634190621436364
0.06067245302098256,0.019126056991233074,-3.0614641561247598
0.06269486812168197,0.004469472079263825,0.022310890242802438
0.06471728322238139,0.013232225127305463,1.942777768630987
0.06673969832308081,0.02005230035205916,-0.6729431309401103
0.06876211342378023,0.018938576367004464,2.8121700446386155
0.07078452852447965,0.024913392600153156,0.29438716801114273
0.07280694362517906,0.039937546448659905,-2.946917015306936
0.07482935872587848,0.03418183467595397,-0.3060268431140843
0.0768517738265779,0.017925457661225327,2.4629385929634497
0.07887418892727732,0.004579283254583205,-1.6967791674735813
0.08089660402797674,0.017208454560536022,1.0067335239648203
0.08291901912867616,0.022595575779400377,-1.7206440005279362
0.08494143422937557,0.017526069169743117,1.8210990642612754
0.08696384933007499,0.004458987638789385,-1.819826115507077
0.08898626443077441,0.019551134628584765,0.40981435866885346
0.09100867953147383,0.026983940927874796,-2.102448773956564
0.09303109463217325,0.014910129285513971,1.586269904042324
0.09505350973287267,0.00794767198101539,-3.06730595876736
0.09707592483357208,0.021067103099537295,0.17503421797354576
0.0990983399342715,0.025394213283554172,-2.557240195079687
0.10112075503497092,0.01791738711777942,1.0714744109568641
0.10314317013567034,0.01018328758501291,-2.7951674203110572
0.10516558523636976,0.0285248340877854,-0.021378245763417233
0.10718800033706918,0.04720883768770504,-2.6637248520072903
0.1092104154377686,0.053926795401469434,0.6979016254498651
0.11123283053846801,0.02555780212655687,-2.9027428484998605
0.11325524563916743,0.02568036471674349,-0.6446194677893873
0.11527766073986685,0.026407458772234788,2.922910259510765
0.11730007584056627,0.01292404279438026,0.17873644063900257
0.1193224909412657,0.01322654149962926,1.4803891619420728
0.12134490604196511,0.03107592349224558,-1.136261391206163
0.12336732114266452,0.02661241759829949,2.6819767546146545
0.12538973624336394,0.005849648686047001,-0.47395572019420196
0.12741215134406336,0.017463458129853424,1.1724115674664648
0.12943456644476278,0.02906077737470325,-1.5380414995081746
0.1314569815454622,0.02741132173916311,2.1582244808290936
0.13347939664616162,0.006082085703659779,-0.8316275179684098
0.13550181174686105,0.023204757689281503,0.6446076791405572
0.13752422684756047,0.03777880051793211,-1.8542850973129719
0.1395466419482599,0.036435607460880766,1.61725418445779
0.1415690570489593,0.02180622690768239,-2.1067162529056986
0.1435914721496587,0.036253288229175715,0.5931673587364958
0.14561388725035812,0.049766245698859554,-2.2320406776176833
0.14763630235105754,0.03345967860235841,1.2934945836639493
0.14965871745175696,0.0038351648039879065,-2.8729228792153045
0.15168113255245638,0.02985770835174757,-0.10941000482823479
0.1537035476531558,0.03760239342401059,-2.5350805645166847
0.15572596275385522,0.019513198656843173,1.191636266322997
0.15774837785455464,0.003411121535640677,2.0568384009638083
0.15977079295525407,0.020206564359495752,-0.4195810622156458
0.16179320805595349,0.030406819527231677,-2.881251228574091
0.1638156231566529,0.01996215406349895,1.2422532069393013
0.16583803825735233,0.009339458373517946,1.2880529832485725
0.16786045335805175,0.03807460332779672,-0.8178504866173405
0.16988286845875114,0.036899766513110256,2.944161655523772
0.17190528355945056,0.011643325552626888,0.10983906877021889
0.17392769866014998,0.022587679357109973,1.5012530994556559
0.1759501137608494,0.04479962235824052,-1.2791213103988863
0.17797252886154882,0.039928383818015986,2.290001205025959
0.17999494396224824,0.012627578907689745,-0.612409326700676
0.18201735906294766,0.026670852996734547,1.025222115518387
0.18403977416364709,0.048160711971574476,-1.3772131233141869
0.1860621892643465,0.04017911360704302,2.420041211082304
