Frequency [cpd],Amplitude [m**2/s**2],Phase [rad]
0.0,0.03949221197976864,1.04895117195578e-13
0.010931450694602598,0.055759719079749546,-1.7958494219085106
0.021862901389205196,0.035269246275038156,1.9203552217143536
0.03279435208380779,0.019080177899573107,-0.16630399776907173
0.04372580277841039,0.04795867379043998,-2.5277545569689885
0.05465725347301299,0.055108380405517736,1.2241395561349084
0.06558870416761559,0.019860281033664055,-0.48063996025802114
0.07652015486221819,0.059093724382668696,-1.6218203553020207
0.08745160555682079,0.03778808458136756,1.8609440382356943
0.09838305625142338,0.0411185273635192,-0.6754263709604374
0.10931450694602599,0.08784918108186819,2.966647914969234
0.12024595764062858,0.06855577245703874,0.6125802542881962
0.13117740833523117,0.08166903258365839,-0.6935741572728461
0.14210885902983378,0.08943813690606509,-2.7493062961143937
0.15304030972443639,0.042409736427887146,1.364242358821049
0.16397176041903896,0.03676028455029984,-0.9117536667057153
0.17490321111364157,0.05537012813109581,2.8658082383958208
0.18583466180824418,0.12117118762746895,0.5944830742938223
0.19676611250284676,0.14103801876641317,-1.6887950649092673
0.20769756319744936,0.05927659184083173,2.632372527425032
0.21862901389205197,0.18588769462738786,-3.0337378944192572
0.22956046458665455,0.45197066852093315,0.16006363866422935
0.24049191528125716,0.40470022462149957,-3.0946221020062366
0.25142336597585974,0.6545198772130191,-0.023053721455003992
0.26235481667046234,0.4025502380963719,-2.665915025364354
0.27328626736506495,0.059614948679413235,1.3667940965397751
0.28421771805966756,0.9538912216631606,3.068381914082978
0.29514916875427016,2.293424798973044,-0.1200128047883448
0.30608061944887277,0.675284215315276,-1.161568881619057
0.3170120701434753,13.469593209219747,-0.4902736739938369
0.32794352083807793,48.58106250149933,2.6280702092154558
0.33887497153268054,42.03690848596217,-0.5360078378629755
0.34980642222728314,7.722349214725227,2.527396940514254
0.36073787292188575,0.7934962111232768,-1.3963330615761145
0.37166932361648836,2.0891541611385445,2.3298355243404556
0.38260077431109096,0.054181529396011625,-1.1117201169787916
0.3935322250056935,8.595025941743257,-0.7652329870716711
0.4044636757002961,15.48402883421751,2.380791893830236
0.41539512639489873,6.85867272892796,-0.7593831414190981
0.42632657708950134,0.34957950359015477,1.5213510557944159
0.43725802778410394,1.5590650752093806,-1.2308659815716911
0.44818947847870655,1.146227048831553,1.960087806004496
0.4591209291733091,0.04910005484874259,-2.1349145325697423
0.4700523798679117,0.14956740083291106,-0.35135560277170236
0.4809838305625143,0.09609458741969669,-2.2872674120089074
0.4919152812571169,0.0334026168322776,1.6644846589077562
0.5028467319517195,0.04297581575927992,1.315067119575813
0.5137781826463221,0.03316255021138513,3.0626089271657744
0.5247096333409247,0.1365143115042122,0.17222209974270547
0.5356410840355273,0.23693262291398368,-2.0777607227085966
0.5465725347301299,0.3823277482879871,-1.6807752970987933
0.5575039854247326,2.135401301796352,1.5501461053196228
0.5684354361193351,1.6357856821518486,-1.4149050848910314
0.5793668868139377,1.006358361430118,1.432965864169108
0.5902983375085403,11.128673163889486,-1.9410481814297509
0.6012297882031429,16.540356661099914,1.1996660307998486
0.6121612388977455,5.924904242773527,-1.9505508723574554
0.6230926895923481,0.4467590919775175,-2.397064661535763
0.6340241402869506,0.4162512199622611,-0.10543042130336613
0.6449555909815533,0.5167430812897573,3.1182475143385417
0.6558870416761559,5.934366310297187,1.431930460952138
0.6668184923707585,12.011315067287558,-1.5949291026796537
0.6777499430653611,5.760418326598499,1.665132369151431
0.6886813937599637,0.4442676972250842,0.0937400604850218
0.6996128444545663,0.3422874666493474,3.094249890363843
0.7105442951491688,0.3098013614850294,-0.5817281148660352
0.7214757458437715,4.192501034557131,-1.2445013499530801
0.732407196538374,11.116376662478885,1.9006282031140487
0.7433386472329767,7.184100838666417,-1.2394773887323298
0.7542700979275793,0.5688112538908757,1.7258455653074034
0.7652015486221819,0.8796634606296372,-1.7779539518110743
0.7761329993167845,1.1797791769312729,1.4987347694121953
0.787064450011387,0.3330823357833368,-1.545810226913631
0.7979959007059897,0.10787006677839692,-2.2876530759021283
0.8089273514005922,0.1891102830224248,2.789598431109895
0.8198588020951949,0.9393691904719257,0.8552350768819404
0.8307902527897975,1.0795548928616863,-1.9349742008576905
0.8417217034844,0.9332076493037764,-1.5555578574959734
0.8526531541790027,3.215970025499142,2.3221428978509993
0.8635846048736052,4.966320356598471,0.304214007273379
0.8745160555682079,1.5832473591671394,1.6266987188585673
0.8854475062628104,30.93503478674112,-2.013691135202725
0.8963789569574131,38.8635921815688,1.1978468868354233
0.9073104076520156,9.4328726713442,-1.656954830452365
0.9182418583466182,115.33186866296889,0.7180671052239332
0.9291733090412209,250.39745473833406,-2.425160573128555
0.9401047597358234,134.04836478349162,0.7142577585339076
0.9510362104304261,1.0514041698892458,1.1726877556231357
0.9619676611250286,23.648930185874015,-2.382931401717765
0.9728991118196313,9.431989223727593,1.2210542333288965
0.9838305625142338,80.77623343144869,-2.5803145703645125
0.9947620132088364,409.0228466598895,0.49311734004428787
1.005693463903439,454.412282466454,-2.6697701710341786
1.0166249145980417,118.60203862988898,0.4479851981378085
1.0275563652926443,7.073777705246331,1.053575990608612
1.0384878159872468,20.336558177897995,0.05814946686477134
1.0494192666818494,8.280827783389114,3.1122547574232775
1.060350717376452,1.0114829577610331,-0.06960588570070764
1.0712821680710547,3.797446887381463,2.9272775665932396
1.0822136187656572,5.32338614797621,0.02763910800618187
1.0931450694602598,0.7037216993896941,-3.1210906197876525
1.1040765201548624,0.2917181719736362,-0.6929316806132344
1.1150079708494651,0.8584063580168363,2.6516447645023256
1.1259394215440677,0.39728822018470816,-0.2197195542017928
1.1368708722386702,0.16991395951017083,0.16551174550543407
1.1478023229332728,0.04002570371687245,-2.176646659433676
1.1587337736278753,0.050280499600755924,1.698695243574607
1.169665224322478,0.03882290097866321,0.325492651106404
1.1805966750170807,0.06481141623873479,0.16767829822625863
1.1915281257116832,0.026726489988623515,2.939600894212789
1.2024595764062858,0.02143876792536218,-0.0330545937909367
1.2133910271008883,0.055457655148627,0.5677504139357702
1.224322477795491,0.032406753407920416,-2.9603954152007654
1.2352539284900936,0.014887620464245126,-0.1739273962786942
1.2461853791846962,0.02289498099424654,0.38091643247122825
1.2571168298792987,0.03224099611222799,0.7669347949260111
1.2680482805739013,0.030536852423360364,-2.6614848482217432
1.278979731268504,0.03170883638173351,-0.04256415211972335
1.2899111819631066,0.022245025966311345,1.9535805403410245
1.3008426326577092,0.012125294011615273,2.8961341566264225
1.3117740833523117,0.033597949611666636,-0.3458911425444179
1.3227055340469145,0.015111489821185757,1.2423199480792244
1.333636984741517,0.02101238946464191,2.8267170247137976
1.3445684354361196,0.025823996624881117,-0.943989783038781
1.3554998861307221,0.019776329971734504,1.026956607129918
1.3664313368253247,0.03274096454058605,2.366571768514232
1.3773627875199275,0.031011082661110554,-0.8678439004893066
1.38829423821453,0.009404626324268927,-0.0034156378227318453
1.3992256889091326,0.04476250837673994,0.13125395379462076
1.4101571396037351,0.08317479595283866,3.124546002026868
1.4210885902983377,0.03266470334414898,-0.2321160251212799
1.4320200409929404,0.04024634974465958,1.484328443342359
1.442951491687543,0.039838892964517064,-1.1742296857925496
1.4538829423821455,0.009276564252937321,-2.296910501052934
1.464814393076748,0.021046000871810314,0.9412779468764048
1.4757458437713507,0.021674848231097443,-3.056557569692086
1.4866772944659534,0.012636753746388674,-1.556074493908187
1.497608745160556,0.028735622835114962,0.32676200472770595
1.5085401958551585,0.019839790239257322,2.7493527008727456
1.519471646549761,0.011159000353483283,-1.2394234886009847
1.5304030972443639,0.028186134069824516,-0.8436945790233206
1.5413345479389664,0.023065030656635992,2.409749615651261
1.552265998633569,0.036125465753395807,-2.9803432811453643
1.5631974493281715,0.06898677290684316,-0.10641246003006864
1.574128900022774,0.047308264206210475,2.816515837826377
1.5850603507173768,0.07908530830251316,-0.1324295054025406
1.5959918014119794,0.06518001234914,-2.2070964636579324
1.606923252106582,0.01766245217890933,1.1603028754579847
1.6178547028011845,0.17258310438410285,3.0047871351872715
1.628786153495787,0.37968529839117404,-0.21976356074229542
1.6397176041903898,0.1488409457477243,-0.9029942779516248
1.6506490548849924,2.844929553093338,-0.53522568611252
1.661580505579595,9.786224343710588,2.586102085801516
1.6725119562741975,8.201598069325117,-0.5812980159346454
1.6834434069688,1.442919823049732,2.4702750101578705
1.6943748576634028,0.21525231786876484,-1.379204898593971
1.7053063083580053,0.4632258626199752,2.272667530865498
1.716237759052608,0.004474516727629532,-2.61037045782396
1.7271692097472104,2.3809562537911906,-0.8188146765047263
1.7381006604418132,4.157850067212915,2.338072296568195
1.7490321111364158,1.7942950347020825,-0.8038785350119076
1.7599635618310183,0.07537312106207167,1.9607346766354345
1.7708950125256209,0.4573718941962352,-1.3046448795050678
1.7818264632202234,0.4982608767728047,1.8924011314116735
1.7927579139148262,0.3471122219453169,-0.8856046464722995
1.8036893646094287,0.2743875121740555,-1.9729757577738347
1.8146208153040313,0.6782431828532892,-2.5124193249581266
1.8255522659986338,2.8458134147475316,1.371069208047941
1.8364837166932364,1.9643460998202182,-1.436677608453232
1.8474151673878392,4.1214007682007265,-1.1076618207600912
1.8583466180824417,8.247230378978726,3.0428802692972554
1.8692780687770443,12.676581914958367,0.9553147097167045
1.8802095194716468,19.537555561734823,1.5400310920098121
1.8911409701662494,101.18525087627606,-1.617410136442617
1.9020724208608522,75.20263805551019,1.6643932732649256
1.9130038715554547,46.1247719342799,-1.8088843478403471
1.9239353222500573,444.8559124398619,1.154356050305558
1.9348667729446598,636.5750832534013,-1.9852510237210708
1.9457982236392626,217.15139743875665,1.1541680531093743
1.9567296743338651,19.793431509686627,0.8212407026308104
1.9676611250284677,14.056295838507031,2.997991773229067
1.9785925757230702,16.09948238965766,0.6319228936234095
1.9895240264176728,155.17923965948316,-2.089897707699318
2.0004554771122756,254.68080739174403,1.0660228605326447
2.011386927806878,91.51570282692971,-2.034524988370195
2.0223183785014807,10.935786200935206,-2.222359820206774
2.0332498291960834,0.8847704140119896,-1.487111353561737
2.0441812798906858,2.9042809287902176,-2.4912849597634574
2.0551127305852885,1.6750406961706794,-0.9487823718239764
2.066044181279891,4.289338080649518,1.8580176440905412
2.0769756319744936,2.7238500048961813,-1.195522761796468
2.0879070826690964,0.29866177013046186,2.93683166667327
2.0988385333636987,0.3849642728631681,-1.8073442074852377
