Frequency [cpd],Amplitude [m],Phase [rad]
0.0,8.541885600196407e-07,0.0
0.012388695315524584,5.391461288584432e-06,0.824050483307761
0.024777390631049168,5.142098022442939e-06,-2.5241136322968862
0.03716608594657375,1.2414500432994397e-05,2.2831418750482304
0.049554781262098335,2.5577463511934278e-05,-0.8041750868807889
0.06194347657762292,4.270779645114911e-05,2.2262542472243636
0.0743321718931475,5.4671432831418756e-05,-1.3818900728330812
0.08672086720867209,0.00011100571891881369,1.5890842800894434
0.09910956252419667,9.404787234053381e-05,-1.846082680170676
0.11149825783972125,0.0003107695271707307,-1.9309653605374557
0.12388695315524584,0.0011567641410487263,1.235613587117911
0.13627564847077042,0.0012692471193523002,-1.5465358990895914
0.148664343786295,0.0004485251849501542,2.3832062956699
0.1610530391018196,3.448310219311287e-05,-0.7537914413254789
0.17344173441734417,0.00028834078546374824,0.4736840059619959
0.18583042973286876,0.0007321845915023913,3.0495818979118097
0.19821912504839334,0.0005112176671655198,0.640263137429401
0.21060782036391792,0.0009061418683377391,2.2305532813105886
0.2229965156794425,0.0014305523893608113,-1.325199098615012
0.2353852109949671,0.0014413670431059388,0.5433950941398441
0.24777390631049168,0.0015192837498010036,-1.5367316676217466
0.26016260162601623,0.0003830549624370799,0.24356317275325115
0.27255129694154084,0.0038930226053339855,2.3874863635734505
0.28493999225706546,0.003357209477969903,-1.6908422212785847
0.29732868757259,0.004588763235392937,1.4167253692620445
0.30971738288811457,0.00590652029426164,-0.8825589372411934
0.3221060782036392,0.00028534357740954186,1.3246361848824324
0.3344947735191638,0.0054135466256296574,2.639267137517331
0.34688346883468835,0.0020904379193437523,-0.10166488851186471
0.3592721641502129,0.0024915942681553605,-1.332220454194109
0.3716608594657375,0.00460263937850952,2.934629676579949
0.3840495547812621,0.006681747317802381,0.3660841776378666
0.3964382500967867,0.0036840902084763387,-2.467385592607023
0.40882694541231124,0.0023627722327564053,1.777232146601339
0.42121564072783585,0.004741525967775131,-1.0214479397610459
0.43360433604336046,0.002200851001967272,1.937292889271266
0.445993031358885,0.0019260344926333474,1.341485207044977
0.4583817266744096,0.004557811885734414,-2.103600518575251
0.4707704219899342,0.0044300377955859525,1.2345252219893053
0.4831591173054588,0.002677780000538999,-1.2839030489141197
0.49554781262098335,0.004448572689682761,-2.4653153186786967
0.5079365079365079,0.007384325883119401,0.9650158591699213
0.5203252032520325,0.002972291158808344,-2.4904043921121346
0.5327138985675571,0.002731410312807505,-1.6118099739098135
0.5451025938830817,0.003536519555007861,0.8845347075042439
0.5574912891986062,0.001234140989878677,-2.2669861627483496
0.5698799845141309,0.0010053023179864618,-2.124929153194245
0.5822686798296555,0.00202377933892088,2.74828917841019
0.59465737514518,0.0026501166980072628,0.6358513395832665
0.6070460704607046,0.0014093185205175443,-2.380605815885338
0.6194347657762291,0.002414338150433426,-0.21688132777918406
0.6318234610917538,0.002714357816980349,-2.8346802863605145
0.6442121564072784,0.0014897703870035606,0.5259402403475468
0.6566008517228029,0.0018347036901528977,1.6519483694047732
0.6689895470383276,0.0038504221691660345,-1.7595536255809434
0.6813782423538521,0.0022057534019382236,1.4435361984554766
0.6937669376693767,0.0009061096086073762,-2.317771011682043
0.7061556329849012,0.002637594786987331,0.8797300101811796
0.7185443283004258,0.0022921410145759517,-2.5327891926175337
0.7309330236159505,0.0005174986628246582,-0.7950040713908099
0.743321718931475,0.0027385426867282585,-0.8005762550768311
0.7557104142469996,0.0032245945461054433,1.6265877932845954
0.7680991095625243,0.0020647366332607127,-2.059234860149566
0.7804878048780488,0.0018972268874384883,2.8499016887640294
0.7928765001935734,0.00185769304844597,-0.10919317333418363
0.8052651955090979,0.0019386714461430464,1.7645226415551751
0.8176538908246225,0.0011428506098335148,-0.05818817686021613
0.8300425861401471,0.0039044358718748635,-2.20209424275254
0.8424312814556717,0.003342568036743832,0.25707739842870964
0.8548199767711963,0.002992057922876735,2.7315368876760915
0.8672086720867209,0.0010648985507594523,1.3656750189626574
0.8795973674022455,0.002242975339499997,-0.7230993257668767
0.89198606271777,0.000991535376668298,-3.0042798084882425
0.9043747580332946,0.0018352244806891947,-2.5261772318237217
0.9167634533488191,0.0027112316135909234,0.5873476401806595
0.9291521486643438,0.002333750735790724,2.2415933650064437
0.9415408439798684,0.002463354279088893,-1.5479856970437464
0.9539295392953929,0.0005380873288857278,-0.132705129139305
0.9663182346109176,0.0011603002997227683,0.9500836162846894
0.9787069299264421,0.0008994491094071272,-1.5421803348942167
0.9910956252419667,0.0021651440192775578,-1.0728932109709826
1.0034843205574913,0.004859008746103873,2.1481919220585444
1.0158730158730158,0.0010950964413653302,-1.461284014503877
1.0282617111885404,0.0006225842454145352,-0.4334595080814543
1.040650406504065,0.0006970325745586502,0.6088782806897264
1.0530391018195897,0.0031283431985020507,-1.1297632360561374
1.0654277971351143,0.0040989876490031335,2.5161328440377795
1.0778164924506388,0.0017405579871128509,-0.627024180940723
1.0902051877661634,0.00295434765080917,1.2735086795555004
1.102593883081688,0.0032253849386664453,-2.3883132667349645
1.1149825783972125,0.0030524862863819677,-0.3516682943008415
1.127371273712737,0.0014813001691164787,2.3582381315023233
1.1397599690282618,0.0020427945069460504,0.42109423044342553
