Frequency [cpd],Amplitude [m],Phase [rad]
0.0,4.0015204191255765e-07,3.141592653589659
0.0020224151006994185,5.274486719025345e-07,1.4074167213580138
0.004044830201398837,7.070959836486283e-07,-0.3263913463118904
0.006067245302098255,7.042354120427972e-07,-1.9005787670929484
0.008089660402797674,6.381801430146409e-07,2.99488185831937
0.010112075503497093,6.979196888311958e-07,1.538213585827396
0.01213449060419651,6.932968085423668e-07,-0.38550444766950503
0.014156905704895929,3.984029907844913e-07,-2.271305672203759
0.016179320805595348,3.6382035050003964e-07,3.0211140206797875
0.018201735906294765,7.843944107771305e-07,1.2306351167779908
0.020224151006994186,7.703597276759205e-07,-1.191525999744333
0.022246566107693603,7.16840777560301e-07,-2.166010520214587
0.02426898120839302,7.593286973045732e-07,1.5809523727971666
0.02629139630909244,3.8161231347991427e-07,2.2760656837530813
0.028313811409791858,1.9724379536512426e-07,-0.15066886416296035
0.03033622651049128,6.531067164114772e-07,-0.5841047766039366
0.032358641611190696,1.0652333055750483e-06,-3.133170613281297
0.034381056711890116,1.328162592547959e-06,0.914032303842239
0.03640347181258953,1.3648741710893387e-06,-1.1294530269835348
0.03842588691328895,3.0858296505993537e-06,-2.9174755656004665
0.04044830201398837,5.113427101958647e-06,0.742637391161844
0.042470717114687785,6.64178220098791e-06,-1.099036299391307
0.044493132215387206,9.402306400357656e-06,2.5967553293281265
0.046515547316086626,2.468149437182416e-06,-0.8478251524830696
0.04853796241678604,5.469109756769797e-06,-0.3563689130824493
0.05056037751748546,7.157601847611659e-06,2.745997858427176
0.05258279261818488,5.594378885717879e-06,1.044308192902518
0.0546052077188843,9.58783786671002e-06,-0.9614757635406863
0.056627622819583716,7.329961485363294e-06,-3.06953855541088
0.058650037920283137,1.2035883608225526e-05,0.41672230659271514
0.06067245302098256,1.3109627519747708e-05,-2.527499840347277
0.06269486812168197,5.825260259913936e-06,1.7340962941109634
0.06471728322238139,1.8614272938083733e-05,1.6150969290990593
0.06673969832308081,3.266474139852926e-05,-1.2112163088357315
0.06876211342378023,2.251259830482376e-05,2.0611869372308504
0.07078452852447965,2.387218171268109e-05,-1.4154205799712127
0.07280694362517906,4.332709632306138e-05,1.7525909322478808
0.07482935872587848,5.340894269015081e-05,-1.125479894999859
0.0768517738265779,4.695154233099536e-05,2.7878010893031093
0.07887418892727732,5.2495280487164756e-05,0.15463193041057935
0.08089660402797674,4.90363832491927e-05,2.723863119961336
0.08291901912867616,9.10172562296073e-05,-0.5539139120128725
0.08494143422937557,0.00010765812384818069,2.7919445256776108
0.08696384933007499,7.831860214783304e-05,-0.8472475692508922
0.08898626443077441,6.318475907648991e-05,1.9661368786487057
0.09100867953147383,9.594345246607936e-05,0.4133731992239346
0.09303109463217325,0.00013691520855590815,-2.404169294205356
0.09505350973287267,9.780082803923017e-05,1.2984718298915867
0.09707592483357208,0.00012883390136501232,-1.4812832770112823
0.0990983399342715,0.00015550705199447474,1.995277827163876
0.10112075503497092,0.000158916309209495,-0.3566574586902033
0.10314317013567034,0.00018189081267289836,-3.012576325750446
0.10516558523636976,0.00016833444532139824,0.1636919648670105
0.10718800033706918,0.0001640966323402067,-1.7708593783311781
0.1092104154377686,0.0003757611959826066,2.240614511942984
0.11123283053846801,0.00021727617069913972,-0.5537185850467687
0.11325524563916743,0.00020421398941184552,-0.5474282221130956
0.11527766073986685,0.00024015839675286515,2.549004905616839
0.11730007584056627,0.00017773334054683074,-2.244381934415552
0.1193224909412657,0.00019144812009469416,0.924341827259807
0.12134490604196511,0.0002989960670924953,-0.4740990904853037
0.12336732114266452,0.0003958329631099309,3.022425024608238
0.12538973624336394,0.000132021872158415,-0.06457715845524811
0.12741215134406336,5.417325915114294e-05,2.8038562793394153
0.12943456644476278,0.0001593129840384323,0.6477645700002352
0.1314569815454622,5.072112104197215e-05,-0.19080522503639752
0.13347939664616162,0.00039745243229352955,-2.3910802529405846
0.13550181174686105,0.0004547495836823388,0.8959603653436203
0.13752422684756047,0.00030504226721812306,-1.9144876234771033
0.1395466419482599,0.00025815656304792783,0.4365793166284775
0.1415690570489593,0.00058122988902635,3.1118891633945194
0.1435914721496587,0.000507348015353728,0.22450316901549508
0.14561388725035812,0.0003793527047745669,-2.5494818790708713
0.14763630235105754,0.00032162702122465723,0.2296510887277765
0.14965871745175696,0.0002557491694855048,2.836413646630016
0.15168113255245638,0.0004071052817647277,-0.1372654110870883
0.1537035476531558,0.0006454283956594295,-2.654022568590843
0.15572596275385522,0.0006930329948440515,0.9472570555208688
0.15774837785455464,0.0004102295347998319,-2.8081878349969998
0.15977079295525407,0.0003463925862847568,-1.0497865031757505
0.16179320805595349,0.0007821606312547283,0.39547695699719054
0.1638156231566529,0.000794785593258425,-2.9013593624254166
0.16583803825735233,0.0004459198367778033,-2.6455181360438496
0.16786045335805175,0.0008684360574505137,0.41046921902524347
0.16988286845875114,0.00041273087475844237,2.8834228968364877
0.17190528355945056,0.0003535006811033437,-0.8765130727935326
0.17392769866014998,7.817718017586921e-05,-0.8291751491270405
0.1759501137608494,0.0004411373555597474,1.8125241687702225
0.17797252886154882,0.00048104514175309064,-2.4128668555528177
0.17999494396224824,0.0005906650802240595,0.9463622163657284
0.18201735906294766,0.0012675311675563736,-1.3755066336637725
