Datetime [UTC+10.00],Baro [m],Earth tides [m**2/s**2],FG822-1 [m],FG822-1_corrected [m]
02/11/2015 08:30:00,10.1172,,144.079,144.0791
02/11/2015 08:45:00,10.1181,,144.078,144.078
02/11/2015 09:00:00,10.1189,,144.077,144.0769
02/11/2015 09:15:00,10.1201,,144.077,144.0772
02/11/2015 09:30:00,10.1214,,144.076,144.0765
02/11/2015 09:45:00,10.1228,,144.076,144.0766
02/11/2015 10:00:00,10.124,,144.076,144.0772
02/11/2015 10:15:00,10.125,,144.076,144.0777
02/11/2015 10:30:00,10.1256,,144.078,144.0802
02/11/2015 10:45:00,10.1264,,144.081,144.0838
02/11/2015 11:00:00,10.1258,,144.083,144.086
02/11/2015 11:15:00,10.1222,,144.083,144.086
02/11/2015 11:30:00,10.117,,144.086,144.0888
02/11/2015 11:45:00,10.1108,,144.089,144.0913
02/11/2015 12:00:00,10.1048,,144.09,144.0919
02/11/2015 12:15:00,10.1005,,144.092,144.0933
02/11/2015 12:30:00,10.0974,,144.093,144.0938
02/11/2015 12:45:00,10.096,,144.094,144.0946
02/11/2015 13:00:00,10.0949,,144.094,144.0941
02/11/2015 13:15:00,10.092,,144.093,144.0923
02/11/2015 13:30:00,10.0897,,144.094,144.093
02/11/2015 13:45:00,10.0901,,144.093,144.0917
02/11/2015 14:00:00,10.092,,144.092,144.091
02/11/2015 14:15:00,10.0953,,144.09,144.0896
02/11/2015 14:30:00,10.0995,,144.09,144.0902
02/11/2015 14:45:00,10.1044,,144.09,144.0912
02/11/2015 15:00:00,10.1087,,144.09,144.0922
02/11/2015 15:15:00,10.1106,,144.091,144.094
02/11/2015 15:30:00,10.1109,,144.091,144.0949
02/11/2015 15:45:00,10.1093,,144.09,144.0944
02/11/2015 16:00:00,10.1073,,144.09,144.0944
02/11/2015 16:15:00,10.1061,,144.091,144.0953
02/11/2015 16:30:00,10.1056,,144.091,144.0953
02/11/2015 16:45:00,10.1065,,144.092,144.0961
02/11/2015 17:00:00,10.1074,,144.093,144.0967
02/11/2015 17:15:00,10.1069,,144.095,144.0984
02/11/2015 17:30:00,10.1056,,144.096,144.0987
02/11/2015 17:45:00,10.1035,,144.094,144.096
02/11/2015 18:00:00,10.1008,,144.096,144.0968
02/11/2015 18:15:00,10.0966,,144.096,144.0949
02/11/2015 18:30:00,10.0937,,144.095,144.093
02/11/2015 18:45:00,10.0959,,144.096,144.0928
02/11/2015 19:00:00,10.099,,144.096,144.092
02/11/2015 19:15:00,10.0994,,144.097,144.0919
02/11/2015 19:30:00,10.0988,,144.1,144.0939
02/11/2015 19:45:00,10.0983,,144.102,144.0954
02/11/2015 20:00:00,10.0967,,144.104,144.0959
02/11/2015 20:15:00,10.0923,,144.109,144.0994
02/11/2015 20:30:00,10.0871,,144.109,144.098
02/11/2015 20:45:00,10.0829,,144.11,144.0975
02/11/2015 21:00:00,10.0788,,144.111,144.0974
02/11/2015 21:15:00,10.0738,,144.111,144.0961
02/11/2015 21:30:00,10.0702,,144.112,144.0966
02/11/2015 21:45:00,10.0715,,144.111,144.0959
02/11/2015 22:00:00,10.0739,,144.111,144.0961
02/11/2015 22:15:00,10.0741,,144.11,144.0956
02/11/2015 22:30:00,10.0748,,144.109,144.0954
02/11/2015 22:45:00,10.078,,144.108,144.0956
02/11/2015 23:00:00,10.082,,144.107,144.0957
02/11/2015 23:15:00,10.0861,,144.105,144.0952
02/11/2015 23:30:00,10.0896,,144.106,144.0974
02/11/2015 23:45:00,10.0909,,144.105,144.0976
03/11/2015 00:00:00,10.0914,,144.104,144.0975
03/11/2015 00:15:00,10.0922,,144.105,144.0993
03/11/2015 00:30:00,10.0929,,144.104,144.0995
03/11/2015 00:45:00,10.0931,,144.104,144.1002
03/11/2015 01:00:00,10.0935,,144.103,144.1001
03/11/2015 01:15:00,10.0947,,144.103,144.1008
03/11/2015 01:30:00,10.0959,,144.104,144.1025
03/11/2015 01:45:00,10.0964,,144.104,144.1026
03/11/2015 02:00:00,10.0962,,144.104,144.1026
03/11/2015 02:15:00,10.0946,,144.104,144.1019
03/11/2015 02:30:00,10.0931,,144.104,144.1015
03/11/2015 02:45:00,10.0933,,144.104,144.101
03/11/2015 03:00:00,10.0936,,144.104,144.1001
03/11/2015 03:15:00,10.0925,,144.104,144.0991
03/11/2015 03:30:00,10.0917,,144.105,144.0989
03/11/2015 03:45:00,10.0932,,144.105,144.0983
03/11/2015 04:00:00,10.0945,,144.106,144.098
03/11/2015 04:15:00,10.0932,,144.107,144.0976
03/11/2015 04:30:00,10.0911,,144.108,144.0973
03/11/2015 04:45:00,10.0898,,144.11,144.0977
03/11/2015 05:00:00,10.0883,,144.11,144.0964
03/11/2015 05:15:00,10.0855,,144.112,144.0964
03/11/2015 05:30:00,10.083,,144.113,144.0959
03/11/2015 05:45:00,10.0829,,144.114,144.0957
03/11/2015 06:00:00,10.0823,,144.116,144.0963
03/11/2015 06:15:00,10.0783,,144.118,144.0966
03/11/2015 06:30:00,10.0735,,144.121,144.0979
03/11/2015 06:45:00,10.0699,,144.122,144.0972
03/11/2015 07:00:00,10.0662,,144.124,144.0975
03/11/2015 07:15:00,10.0614,,144.127,144.0985
03/11/2015 07:30:00,10.0567,,144.129,144.099
03/11/2015 07:45:00,10.0533,,144.132,144.1005
03/11/2015 08:00:00,10.0501,,144.134,144.1008
03/11/2015 08:15:00,10.0459,,144.137,144.1022
03/11/2015 08:30:00,10.0418,,144.139,144.1026
03/11/2015 08:45:00,10.0392,,144.141,144.1033
03/11/2015 09:00:00,10.0367,,144.144,144.1047
03/11/2015 09:15:00,10.0335,,144.146,144.1053
03/11/2015 09:30:00,10.0298,,144.146,144.1041
03/11/2015 09:45:00,10.0247,,144.144,144.1004
03/11/2015 10:00:00,10.021,,144.147,144.102
03/11/2015 10:15:00,10.0226,,144.148,144.1026
03/11/2015 10:30:00,10.0258,,144.137,144.0914
03/11/2015 10:45:00,10.0256,,144.137,144.0909
03/11/2015 11:00:00,10.0293,,144.137,144.0916
03/11/2015 11:15:00,10.0477,,144.136,144.094
03/11/2015 11:30:00,10.0647,,144.134,144.0943
03/11/2015 11:45:00,10.0628,,144.134,144.0953
03/11/2015 12:00:00,10.0569,,144.134,144.0963
03/11/2015 12:15:00,10.0584,,144.132,144.0959
03/11/2015 12:30:00,10.0605,,144.131,144.0963
03/11/2015 12:45:00,10.0588,,144.132,144.0977
03/11/2015 13:00:00,10.0573,,144.131,144.098
03/11/2015 13:15:00,10.0596,,144.13,144.0981
03/11/2015 13:30:00,10.0619,,144.128,144.097
03/11/2015 13:45:00,10.0601,,144.127,144.0961
03/11/2015 14:00:00,10.0587,,144.126,144.0958
03/11/2015 14:15:00,10.0624,,144.124,144.0951
03/11/2015 14:30:00,10.0668,,144.123,144.0945
03/11/2015 14:45:00,10.0684,,144.122,144.0941
03/11/2015 15:00:00,10.0696,,144.121,144.0933
03/11/2015 15:15:00,10.0724,,144.121,144.0936
03/11/2015 15:30:00,10.0747,,144.121,144.0935
03/11/2015 15:45:00,10.0745,,144.121,144.0933
03/11/2015 16:00:00,10.0735,,144.12,144.0924
03/11/2015 16:15:00,10.0729,,144.12,144.0929
03/11/2015 16:30:00,10.0724,,144.119,144.0917
03/11/2015 16:45:00,10.0718,,144.119,144.0916
03/11/2015 17:00:00,10.0714,,144.119,144.0915
03/11/2015 17:15:00,10.0722,,144.121,144.0934
03/11/2015 17:30:00,10.0726,,144.121,144.0932
03/11/2015 17:45:00,10.071,,144.123,144.0946
03/11/2015 18:00:00,10.0684,,144.124,144.0952
03/11/2015 18:15:00,10.0653,,144.125,144.0958
03/11/2015 18:30:00,10.0622,,144.125,144.0953
03/11/2015 18:45:00,10.0598,,144.125,144.0947
03/11/2015 19:00:00,10.0581,,144.126,144.0951
03/11/2015 19:15:00,10.0578,,144.126,144.095
03/11/2015 19:30:00,10.0578,,144.126,144.095
03/11/2015 19:45:00,10.0573,,144.126,144.0947
03/11/2015 20:00:00,10.0568,,144.126,144.0943
03/11/2015 20:15:00,10.0567,,144.126,144.0947
03/11/2015 20:30:00,10.0572,,144.125,144.0942
03/11/2015 20:45:00,10.0588,,144.126,144.0954
03/11/2015 21:00:00,10.0604,,144.126,144.0955
03/11/2015 21:15:00,10.0605,,144.126,144.0958
03/11/2015 21:30:00,10.0601,,144.126,144.0966
03/11/2015 21:45:00,10.0596,,144.124,144.0949
03/11/2015 22:00:00,10.0592,,144.122,144.0929
03/11/2015 22:15:00,10.0591,,144.122,144.0932
03/11/2015 22:30:00,10.0597,,144.12,144.0923
03/11/2015 22:45:00,10.0615,,144.118,144.0913
03/11/2015 23:00:00,10.0637,,144.117,144.0913
03/11/2015 23:15:00,10.0658,,144.116,144.0913
03/11/2015 23:30:00,10.068,,144.116,144.0923
03/11/2015 23:45:00,10.0704,,144.114,144.0917
04/11/2015 00:00:00,10.0726,,144.114,144.0927
04/11/2015 00:15:00,10.0739,,144.113,144.0927
04/11/2015 00:30:00,10.0751,,144.112,144.0927
04/11/2015 00:45:00,10.0769,,144.111,144.0928
04/11/2015 01:00:00,10.079,,144.109,144.092
04/11/2015 01:15:00,10.0815,,144.109,144.0928
04/11/2015 01:30:00,10.0836,,144.108,144.0926
04/11/2015 01:45:00,10.0841,,144.107,144.0925
04/11/2015 02:00:00,10.0844,,144.106,144.0927
04/11/2015 02:15:00,10.0859,,144.106,144.0932
04/11/2015 02:30:00,10.0875,,144.105,144.0929
04/11/2015 02:45:00,10.0886,,144.104,144.0924
04/11/2015 03:00:00,10.0895,,144.103,144.0917
04/11/2015 03:15:00,10.0903,,144.103,144.092
04/11/2015 03:30:00,10.0907,,144.102,144.0904
04/11/2015 03:45:00,10.0905,,144.102,144.0902
04/11/2015 04:00:00,10.0902,,144.103,144.0908
04/11/2015 04:15:00,10.0905,,144.102,144.0896
04/11/2015 04:30:00,10.0904,,144.102,144.0891
04/11/2015 04:45:00,10.0887,,144.102,144.0887
04/11/2015 05:00:00,10.0868,,144.102,144.0883
04/11/2015 05:15:00,10.0863,,144.102,144.0874
04/11/2015 05:30:00,10.0862,,144.102,144.0866
04/11/2015 05:45:00,10.0861,,144.103,144.0868
04/11/2015 06:00:00,10.0858,,144.103,144.0862
04/11/2015 06:15:00,10.0847,,144.103,144.0853
04/11/2015 06:30:00,10.0835,,144.105,144.086
04/11/2015 06:45:00,10.0828,,144.105,144.0849
04/11/2015 07:00:00,10.0821,,144.105,144.0841
04/11/2015 07:15:00,10.0809,,144.106,144.084
04/11/2015 07:30:00,10.0796,,144.107,144.0838
04/11/2015 07:45:00,10.0786,,144.108,144.0839
04/11/2015 08:00:00,10.0776,,144.109,144.0846
04/11/2015 08:15:00,10.076,,144.108,144.0831
04/11/2015 08:30:00,10.0745,,144.109,144.0833
04/11/2015 08:45:00,10.0736,,144.109,144.0829
04/11/2015 09:00:00,10.0731,,144.108,144.0819
04/11/2015 09:15:00,10.0734,,144.108,144.0819
04/11/2015 09:30:00,10.074,,144.108,144.0817
04/11/2015 09:45:00,10.0747,,144.106,144.0799
04/11/2015 10:00:00,10.0756,,144.106,144.0807
04/11/2015 10:15:00,10.0766,,144.105,144.0805
04/11/2015 10:30:00,10.0775,,144.105,144.081
04/11/2015 10:45:00,10.0781,,144.105,144.0817
04/11/2015 11:00:00,10.0786,,144.103,144.0806
04/11/2015 11:15:00,10.0788,,144.102,144.0803
04/11/2015 11:30:00,10.0791,,144.101,144.0798
04/11/2015 11:45:00,10.0802,,144.1,144.0794
04/11/2015 12:00:00,10.0815,,144.099,144.0797
04/11/2015 12:15:00,10.0829,,144.098,144.0799
04/11/2015 12:30:00,10.0844,,144.097,144.0799
04/11/2015 12:45:00,10.0856,,144.096,144.08
04/11/2015 13:00:00,10.087,,144.095,144.0801
04/11/2015 13:15:00,10.0887,,144.093,144.0792
04/11/2015 13:30:00,10.0908,,144.091,144.0784
04/11/2015 13:45:00,10.0935,,144.09,144.0786
04/11/2015 14:00:00,10.0963,,144.089,144.0791
04/11/2015 14:15:00,10.0987,,144.088,144.0794
04/11/2015 14:30:00,10.1008,,144.087,144.0796
04/11/2015 14:45:00,10.1022,,144.085,144.0786
04/11/2015 15:00:00,10.1032,,144.084,144.0784
04/11/2015 15:15:00,10.104,,144.084,144.0791
04/11/2015 15:30:00,10.1049,,144.083,144.0787
04/11/2015 15:45:00,10.1065,,144.082,144.0783
04/11/2015 16:00:00,10.1077,,144.081,144.0778
04/11/2015 16:15:00,10.1074,,144.081,144.078
04/11/2015 16:30:00,10.107,,144.08,144.077
04/11/2015 16:45:00,10.1079,,144.079,144.0763
04/11/2015 17:00:00,10.1089,,144.078,144.0754
04/11/2015 17:15:00,10.1095,,144.078,144.0756
04/11/2015 17:30:00,10.1097,,144.078,144.0755
04/11/2015 17:45:00,10.1092,,144.078,144.0754
04/11/2015 18:00:00,10.1085,,144.078,144.0753
04/11/2015 18:15:00,10.1079,,144.078,144.0751
04/11/2015 18:30:00,10.1071,,144.079,144.0759
04/11/2015 18:45:00,10.1058,,144.079,144.0756
04/11/2015 19:00:00,10.1045,,144.079,144.0754
04/11/2015 19:15:00,10.1038,,144.08,144.0761
04/11/2015 19:30:00,10.1032,,144.08,144.0758
04/11/2015 19:45:00,10.1023,,144.08,144.0756
04/11/2015 20:00:00,10.1014,,144.08,144.0754
04/11/2015 20:15:00,10.1009,,144.079,144.0745
04/11/2015 20:30:00,10.1006,,144.079,144.0745
04/11/2015 20:45:00,10.0999,,144.078,144.0736
04/11/2015 21:00:00,10.0998,,144.078,144.0739
04/11/2015 21:15:00,10.1018,,144.077,144.0735
04/11/2015 21:30:00,10.1041,,144.076,144.0733
04/11/2015 21:45:00,10.1052,,144.076,144.0741
04/11/2015 22:00:00,10.106,,144.075,144.074
04/11/2015 22:15:00,10.1073,,144.075,144.0752
04/11/2015 22:30:00,10.1086,,144.074,144.0751
04/11/2015 22:45:00,10.1094,,144.073,144.0753
04/11/2015 23:00:00,10.1103,,144.071,144.0743
04/11/2015 23:15:00,10.1114,,144.069,144.0734
04/11/2015 23:30:00,10.1131,,144.069,144.0746
04/11/2015 23:45:00,10.1161,,144.067,144.0739
05/11/2015 00:00:00,10.119,,144.066,144.0743
05/11/2015 00:15:00,10.1201,,144.064,144.0734
05/11/2015 00:30:00,10.1214,,144.064,144.0747
05/11/2015 00:45:00,10.1249,,144.062,144.0741
05/11/2015 01:00:00,10.1284,,144.061,144.0745
05/11/2015 01:15:00,10.13,,144.06,144.0745
05/11/2015 01:30:00,10.1312,,144.059,144.0744
05/11/2015 01:45:00,10.1328,,144.059,144.0752
05/11/2015 02:00:00,10.1343,,144.058,144.075
05/11/2015 02:15:00,10.1357,,144.057,144.0745
05/11/2015 02:30:00,10.1367,,144.057,144.0749
05/11/2015 02:45:00,10.137,,144.057,144.0751
05/11/2015 03:00:00,10.137,,144.056,144.0742
05/11/2015 03:15:00,10.1371,,144.056,144.0741
05/11/2015 03:30:00,10.137,,144.056,144.0739
05/11/2015 03:45:00,10.1366,,144.056,144.0735
05/11/2015 04:00:00,10.1359,,144.057,144.0739
05/11/2015 04:15:00,10.1347,,144.057,144.0732
05/11/2015 04:30:00,10.1335,,144.057,144.0725
05/11/2015 04:45:00,10.1333,,144.057,144.0718
05/11/2015 05:00:00,10.1331,,144.058,144.0719
05/11/2015 05:15:00,10.1322,,144.059,144.072
05/11/2015 05:30:00,10.1311,,144.059,144.071
05/11/2015 05:45:00,10.1303,,144.061,144.0722
05/11/2015 06:00:00,10.1294,,144.062,144.0721
05/11/2015 06:15:00,10.1282,,144.064,144.0731
05/11/2015 06:30:00,10.1265,,144.064,144.072
05/11/2015 06:45:00,10.1235,,144.065,144.0717
05/11/2015 07:00:00,10.1204,,144.067,144.0725
05/11/2015 07:15:00,10.1188,,144.068,144.0723
05/11/2015 07:30:00,10.1175,,144.069,144.0724
05/11/2015 07:45:00,10.1157,,144.07,144.0724
05/11/2015 08:00:00,10.1137,,144.07,144.0715
05/11/2015 08:15:00,10.1111,,144.072,144.0724
05/11/2015 08:30:00,10.1088,,144.072,144.0716
05/11/2015 08:45:00,10.1077,,144.073,144.072
05/11/2015 09:00:00,10.1069,,144.074,144.0725
05/11/2015 09:15:00,10.1054,,144.074,144.072
05/11/2015 09:30:00,10.1039,,144.075,144.0725
05/11/2015 09:45:00,10.1029,,144.075,144.0721
05/11/2015 10:00:00,10.1023,,144.076,144.0729
05/11/2015 10:15:00,10.1023,,144.076,144.073
05/11/2015 10:30:00,10.1023,,144.077,144.0739
05/11/2015 10:45:00,10.1019,,144.076,144.0731
05/11/2015 11:00:00,10.1015,,144.075,144.0724
05/11/2015 11:15:00,10.1015,,144.075,144.0728
05/11/2015 11:30:00,10.1021,,144.074,144.0722
05/11/2015 11:45:00,10.1036,,144.073,144.0719
05/11/2015 12:00:00,10.1055,,144.072,144.0717
05/11/2015 12:15:00,10.1069,,144.071,144.0715
05/11/2015 12:30:00,10.1086,,144.069,144.0705
05/11/2015 12:45:00,10.1111,,144.068,144.0705
05/11/2015 13:00:00,10.1138,,144.066,144.0697
05/11/2015 13:15:00,10.1164,,144.065,144.0699
05/11/2015 13:30:00,10.1189,,144.063,144.0691
05/11/2015 13:45:00,10.1215,,144.062,144.0693
05/11/2015 14:00:00,10.124,,144.061,144.0693
05/11/2015 14:15:00,10.126,,144.059,144.0683
05/11/2015 14:30:00,10.128,,144.057,144.0674
05/11/2015 14:45:00,10.1302,,144.056,144.0673
05/11/2015 15:00:00,10.1325,,144.055,144.0673
05/11/2015 15:15:00,10.1347,,144.054,144.0671
05/11/2015 15:30:00,10.1367,,144.052,144.066
05/11/2015 15:45:00,10.1386,,144.051,144.0656
05/11/2015 16:00:00,10.1402,,144.05,144.0651
05/11/2015 16:15:00,10.1411,,144.049,144.0645
05/11/2015 16:30:00,10.1419,,144.049,144.0649
05/11/2015 16:45:00,10.1433,,144.048,144.0643
05/11/2015 17:00:00,10.1442,,144.047,144.0633
05/11/2015 17:15:00,10.1434,,144.046,144.0621
05/11/2015 17:30:00,10.1426,,144.046,144.0621
05/11/2015 17:45:00,10.1439,,144.046,144.0622
05/11/2015 18:00:00,10.1451,,144.046,144.0621
05/11/2015 18:15:00,10.1439,,144.046,144.0618
05/11/2015 18:30:00,10.1426,,144.045,144.0607
05/11/2015 18:45:00,10.1432,,144.045,144.0607
05/11/2015 19:00:00,10.1442,,144.045,144.0608
05/11/2015 19:15:00,10.1445,,144.045,144.0608
05/11/2015 19:30:00,10.1444,,144.044,144.0599
05/11/2015 19:45:00,10.1438,,144.045,144.061
05/11/2015 20:00:00,10.1431,,144.045,144.0611
05/11/2015 20:15:00,10.1426,,144.043,144.0592
05/11/2015 20:30:00,10.1423,,144.044,144.0607
05/11/2015 20:45:00,10.1421,,144.043,144.0601
05/11/2015 21:00:00,10.1423,,144.042,144.0596
05/11/2015 21:15:00,10.1429,,144.041,144.0591
05/11/2015 21:30:00,10.144,,144.04,144.0589
05/11/2015 21:45:00,10.1456,,144.039,144.0589
05/11/2015 22:00:00,10.1474,,144.039,144.0599
05/11/2015 22:15:00,10.1487,,144.037,144.0589
05/11/2015 22:30:00,10.1501,,144.036,144.0592
05/11/2015 22:45:00,10.1517,,144.035,144.0594
05/11/2015 23:00:00,10.1537,,144.033,144.0588
05/11/2015 23:15:00,10.1563,,144.031,144.0583
05/11/2015 23:30:00,10.1592,,144.029,144.0579
05/11/2015 23:45:00,10.1621,,144.027,144.0575
06/11/2015 00:00:00,10.1646,,144.027,144.059
06/11/2015 00:15:00,10.1663,,144.026,144.0594
06/11/2015 00:30:00,10.1677,,144.023,144.0577
06/11/2015 00:45:00,10.1689,,144.021,144.057
06/11/2015 01:00:00,10.1702,,144.02,144.0571
06/11/2015 01:15:00,10.1723,,144.018,144.0562
06/11/2015 01:30:00,10.1749,,144.018,144.0574
06/11/2015 01:45:00,10.1784,,144.017,144.0576
06/11/2015 02:00:00,10.1815,,144.015,144.0566
06/11/2015 02:15:00,10.1827,,144.015,144.0574
06/11/2015 02:30:00,10.1832,,144.014,144.057
06/11/2015 02:45:00,10.1842,,144.012,144.0557
06/11/2015 03:00:00,10.185,,144.013,144.0571
06/11/2015 03:15:00,10.1854,,144.013,144.0573
06/11/2015 03:30:00,10.1855,,144.012,144.0564
06/11/2015 03:45:00,10.1857,,144.013,144.0574
06/11/2015 04:00:00,10.1856,,144.012,144.0562
06/11/2015 04:15:00,10.185,,144.014,144.0578
06/11/2015 04:30:00,10.184,,144.015,144.0582
